,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Maximum allowed speed of current road (km/h),GPS speed (km/h) [same as in RAW GPS]],class,Driver
392,414.38,81.1,40.554283,-3.49605,0.059,-0.061,0.009,0.0139999999999999,-1.605,-0.024,-0.965,-1.0,76.6,normal,D5
393,415.37,82.0,40.554249,-3.496312,0.001,0.004,0.023,0.02,-1.59,-0.022,-1.001,-1.0,76.6,normal,D5
394,416.35,82.6,40.554234,-3.496583,-0.034,0.005,0.036,0.024,-1.591,-0.025,-1.039,-1.0,76.6,normal,D5
395,417.35,83.0,40.554218,-3.4968550000000005,-0.026,0.004,0.004,-0.019,-1.609,-0.037,-1.078,-1.0,76.6,normal,D5
396,418.36,84.1,40.554211,-3.497135,0.006,-0.019,-0.047,-0.065,-1.574,-0.036,-1.112,-1.0,76.6,normal,D5
397,419.35,81.6,40.554203,-3.497407,0.012,-0.04,-0.021,-0.0139999999999999,-1.557,-0.025,-1.131,-1.0,76.6,normal,D5
398,420.34,80.4,40.554211,-3.497671,-0.02,-0.025,-0.046,-0.023,-1.544,-0.034,-1.157,-1.0,76.6,normal,D5
399,421.34,80.1,40.554226,-3.497921,-0.011,-0.003,-0.0,0.01,-1.538,-0.05,-1.195,-1.0,76.6,normal,D5
400,422.4,80.1,40.554253,-3.4981800000000005,-0.072,0.009,0.026,0.0289999999999999,-1.551,-0.046,-1.228,-1.0,76.6,normal,D5
401,423.33,80.3,40.554287,-3.498443,-0.0139999999999999,-0.012,0.015,0.01,-1.5530000000000002,-0.036,-1.249,-1.0,76.6,normal,D5
402,424.36,80.7,40.554329,-3.498703,-0.0139999999999999,-0.025,-0.01,0.009,-1.569,-0.035,-1.259,-1.0,76.6,normal,D5
403,425.36,81.0,40.554375,-3.498977,-0.01,-0.011,-0.017,-0.009,-1.581,-0.053,-1.27,-1.0,76.6,normal,D5
404,426.36,80.4,40.554424,-3.499244,0.047,-0.036,-0.03,-0.032,-1.558,-0.077,-1.278,-1.0,76.6,normal,D5
405,427.34,79.2,40.554474,-3.4995,0.036,-0.045,0.006,0.003,-1.5019999999999998,-0.036,-1.269,-1.0,76.6,normal,D5
406,428.33,78.9,40.554535,-3.499747,0.015,-0.031,0.031,0.022,-1.51,0.035,-1.245,-1.0,76.6,normal,D5
407,429.45,78.6,40.554588,-3.4999860000000003,-0.091,0.031,0.033,-0.0,-1.515,0.0579999999999999,-1.222,-1.0,76.6,normal,D5
408,430.33,77.8,40.554642,-3.500234,-0.0,0.093,-0.01,-0.001,-1.52,0.03,-1.219,-1.0,76.6,normal,D5
409,431.33,77.3,40.554703,-3.5004800000000005,-0.032,0.059,-0.0,-0.006,-1.51,-0.096,-1.293,-1.0,76.6,normal,D5
410,432.33,77.0,40.554783,-3.5007050000000004,-0.0289999999999999,-0.015,-0.001,-0.003,-1.509,-0.123,-1.355,-1.0,76.6,normal,D5
411,433.34,76.8,40.554867,-3.500928,-0.001,-0.03,-0.015,-0.008,-1.519,-0.135,-1.4,-1.0,76.6,normal,D5
412,434.35,76.5,40.554966,-3.501138,0.023,-0.0289999999999999,0.042,0.03,-1.51,-0.111,-1.4269999999999998,-1.0,76.6,normal,D5
413,435.35,76.8,40.555069,-3.5013410000000005,0.0069999999999999,-0.032,0.0139999999999999,0.013,-1.513,-0.085,-1.429,-1.0,76.6,normal,D5
414,436.33,76.6,40.55518,-3.501549,-0.034,-0.047,0.022,0.015,-1.508,-0.079,-1.4340000000000002,-1.0,76.6,normal,D5
415,437.33,77.3,40.555294,-3.50176,0.035,-0.078,0.021,-0.003,-1.518,-0.049,-1.415,-1.0,76.6,normal,D5
416,438.34,76.7,40.555405,-3.501961,0.004,-0.021,0.026,0.02,-1.511,-0.0279999999999999,-1.3869999999999998,90.0,77.4,normal,D5
417,439.36,77.4,40.555515,-3.5021730000000004,-0.0069999999999999,-0.031,0.005,0.002,-1.5219999999999998,-0.012,-1.359,90.0,77.4,normal,D5
418,440.34,77.4,40.55563,-3.502375,-0.0,-0.051,-0.021,0.003,-1.524,-0.011,-1.327,90.0,77.4,normal,D5
419,441.34,78.3,40.555733,-3.502592,-0.02,-0.016,0.001,0.004,-1.521,0.013,-1.287,90.0,77.4,normal,D5
420,442.33,77.9,40.555836,-3.502815,-0.016,-0.005,-0.017,-0.012,-1.52,0.022,-1.252,90.0,77.9,normal,D5
421,443.34,78.8,40.555935,-3.503042,-0.06,0.0139999999999999,-0.004,0.009,-1.5119999999999998,0.035,-1.211,90.0,77.9,normal,D5
422,444.33,77.6,40.556026,-3.503275,0.022,0.026,0.002,-0.002,-1.524,0.031,-1.181,90.0,77.6,normal,D5
423,445.34,77.4,40.556114,-3.503499,-0.073,0.008,0.008,-0.005,-1.5219999999999998,0.015,-1.155,90.0,77.6,normal,D5
424,446.34,77.5,40.556202,-3.5037230000000004,-0.045,-0.01,0.005,0.0069999999999999,-1.516,0.008,-1.133,90.0,77.5,normal,D5
425,447.35,78.4,40.556282,-3.503961,-0.005,-0.009,-0.011,-0.005,-1.523,0.019,-1.1,90.0,78.4,normal,D5
426,448.34,78.2,40.556355,-3.504205,-0.026,-0.02,0.008,-0.004,-1.523,0.02,-1.078,90.0,78.4,normal,D5
427,449.34,77.8,40.556423,-3.5044440000000003,-0.018,0.012,-0.01,-0.008,-1.516,0.023,-1.053,90.0,78.2,normal,D5
428,450.41,78.2,40.55648,-3.504694,-0.083,0.011,-0.005,-0.018,-1.519,0.035,-1.028,90.0,78.2,normal,D5
429,451.34,78.0,40.556541,-3.504931,-0.049,0.001,0.003,-0.0069999999999999,-1.529,0.038,-1.008,90.0,78.2,normal,D5
430,452.35,78.1,40.556587,-3.505171,0.004,0.009,0.022,0.001,-1.533,0.0289999999999999,-0.992,90.0,78.0,normal,D5
431,453.34,78.2,40.556633000000005,-3.505418,0.037,-0.0139999999999999,0.012,-0.01,-1.526,0.015,-0.98,90.0,78.2,normal,D5
432,454.35,75.9,40.556671,-3.50566,0.005,-0.004,-0.006,-0.001,-1.524,0.011,-0.97,90.0,78.2,normal,D5
433,455.36,76.9,40.556713,-3.5059,0.011,0.0069999999999999,-0.008,-0.015,-1.535,0.019,-0.96,90.0,75.9,normal,D5
434,456.35,78.2,40.556740000000005,-3.506165,-0.0069999999999999,0.003,0.005,-0.0,-1.528,0.009,-0.955,90.0,78.2,normal,D5
435,457.35,78.2,40.556763,-3.506419,-0.016,0.009,0.001,-0.0,-1.5119999999999998,0.001,-0.95,90.0,78.2,normal,D5
436,458.35,78.6,40.556778,-3.506674,-0.038,-0.006,0.015,0.018,-1.5319999999999998,0.0069999999999999,-0.943,90.0,78.6,normal,D5
437,459.34,79.4,40.556782,-3.506926,-0.043,0.01,-0.012,-0.013,-1.543,0.01,-0.934,90.0,78.6,normal,D5
438,460.35,80.4,40.556786,-3.50719,-0.01,-0.017,0.006,-0.011,-1.55,0.026,-0.923,90.0,80.4,normal,D5
439,461.35,81.3,40.556782,-3.507464,-0.021,0.02,-0.023,-0.016,-1.528,0.035,-0.916,90.0,81.3,normal,D5
440,462.41,81.3,40.556774,-3.507729,-0.0139999999999999,0.026,0.0279999999999999,0.005,-1.517,0.037,-0.92,90.0,81.3,normal,D5
441,463.35,81.0,40.556759,-3.507996,0.026,0.0409999999999999,-0.019,-0.01,-1.519,0.021,-0.934,90.0,81.3,normal,D5
442,464.39,80.9,40.556751,-3.508264,-0.025,0.049,0.003,-0.001,-1.516,-0.0,-0.964,90.0,81.6,normal,D5
443,465.35,81.6,40.556740000000005,-3.5085260000000003,-0.004,0.033,-0.012,-0.012,-1.524,-0.012,-0.998,90.0,81.6,normal,D5
444,466.35,81.0,40.556728,-3.5087839999999995,-0.064,-0.005,-0.027,-0.018,-1.525,-0.013,-1.034,90.0,81.0,normal,D5
445,467.35,81.1,40.556732,-3.5090550000000005,0.001,0.0139999999999999,-0.019,-0.01,-1.5219999999999998,-0.015,-1.08,90.0,81.0,normal,D5
446,468.35,81.2,40.556740000000005,-3.509317,-0.046,0.017,-0.026,-0.0279999999999999,-1.525,-0.0279999999999999,-1.13,90.0,81.1,normal,D5
447,469.33,81.6,40.556747,-3.509584,0.026,0.019,0.013,0.015,-1.5219999999999998,-0.054,-1.183,90.0,82.4,normal,D5
448,470.35,82.4,40.556763,-3.509853,-0.038,0.018,0.024,0.015,-1.529,-0.057,-1.233,90.0,82.4,normal,D5
449,471.44,81.1,40.556778,-3.5101120000000003,0.008,-0.023,-0.004,-0.001,-1.543,-0.05,-1.273,90.0,82.4,normal,D5
450,472.36,83.5,40.556808,-3.510382,-0.033,0.015,-0.013,-0.006,-1.545,-0.068,-1.31,90.0,82.4,normal,D5
451,473.35,84.9,40.55685,-3.510648,-0.015,-0.012,-0.019,-0.018,-1.5419999999999998,-0.063,-1.346,90.0,82.4,normal,D5
452,474.37,85.3,40.556896,-3.51092,0.018,-0.0,-0.015,-0.02,-1.526,-0.057,-1.378,90.0,84.5,normal,D5
453,475.35,84.9,40.55695,-3.51119,-0.004,-0.0069999999999999,0.003,-0.004,-1.513,-0.048,-1.408,90.0,84.5,normal,D5
454,476.34,84.5,40.557018,-3.511461,-0.009,0.006,-0.0069999999999999,-0.005,-1.521,-0.052,-1.431,90.0,84.5,normal,D5
455,477.42,84.9,40.557091,-3.511724,-0.018,0.035,0.003,0.003,-1.511,-0.053,-1.452,90.0,84.9,normal,D5
456,478.37,84.6,40.557171,-3.511981,-0.003,-0.009,0.0069999999999999,-0.011,-1.511,-0.0579999999999999,-1.47,90.0,84.9,normal,D5
457,479.43,84.5,40.557255,-3.512233,-0.044,-0.015,0.011,0.017,-1.51,-0.071,-1.49,90.0,84.3,normal,D5
458,480.4,84.3,40.55735,-3.512487,-0.002,-0.003,-0.005,-0.003,-1.507,-0.073,-1.508,90.0,84.3,normal,D5
459,481.36,84.2,40.557446,-3.512734,-0.01,0.0,-0.011,-0.019,-1.506,-0.067,-1.5219999999999998,90.0,84.3,normal,D5
460,482.33,84.5,40.557552,-3.512976,-0.043,0.0139999999999999,0.01,0.0069999999999999,-1.507,-0.074,-1.534,90.0,84.5,normal,D5
461,483.33,83.8,40.557663,-3.5132190000000003,-0.066,0.013,0.012,-0.0139999999999999,-1.514,-0.065,-1.5490000000000002,90.0,84.5,normal,D5
462,484.43,84.5,40.557781,-3.513444,0.02,-0.005,-0.016,0.006,-1.517,-0.068,-1.5630000000000002,90.0,84.3,normal,D5
463,485.37,84.3,40.557903,-3.513671,-0.015,0.002,0.003,-0.0,-1.516,-0.078,-1.578,90.0,84.3,normal,D5
464,486.33,84.2,40.558033,-3.513893,-0.032,-0.019,-0.019,-0.016,-1.517,-0.074,-1.591,90.0,84.3,normal,D5
465,487.36,84.0,40.558174,-3.514111,0.011,-0.042,-0.016,-0.009,-1.525,-0.06,-1.602,90.0,84.0,normal,D5
466,488.33,83.9,40.558319,-3.514314,-0.018,-0.001,0.004,-0.005,-1.515,-0.03,-1.599,90.0,84.0,normal,D5
467,489.36,83.6,40.558464,-3.514511,-0.013,0.0139999999999999,-0.012,-0.02,-1.539,-0.035,-1.594,90.0,84.0,normal,D5
468,490.35,83.4,40.558613,-3.5147,-0.019,0.04,-0.023,-0.019,-1.5319999999999998,-0.055,-1.599,90.0,84.0,normal,D5
469,491.33,82.9,40.558762,-3.5148839999999995,0.013,-0.015,0.009,-0.018,-1.539,-0.0559999999999999,-1.616,90.0,84.0,normal,D5
470,492.35,82.5,40.558918,-3.515052,-0.034,-0.011,-0.004,-0.004,-1.538,-0.068,-1.629,90.0,84.0,normal,D5
471,493.34,82.6,40.559082,-3.515216000000001,-0.033,0.0069999999999999,0.02,0.022,-1.525,-0.075,-1.639,90.0,84.0,normal,D5
472,494.41,82.2,40.559246,-3.515372,0.034,-0.0069999999999999,-0.02,-0.004,-1.536,-0.054,-1.643,90.0,80.8,normal,D5
473,495.33,81.8,40.559418,-3.5155230000000004,0.001,-0.018,-0.005,0.008,-1.528,-0.045,-1.645,90.0,80.8,normal,D5
474,496.38,82.9,40.559597,-3.515668,-0.024,-0.008,-0.016,-0.017,-1.521,-0.05,-1.648,90.0,80.8,normal,D5
475,497.35,81.6,40.559769,-3.515791000000001,0.004,0.002,-0.0279999999999999,-0.003,-1.509,-0.0579999999999999,-1.653,90.0,80.8,normal,D5
476,498.34,81.9,40.559959,-3.515918,-0.016,0.001,-0.002,-0.001,-1.513,-0.055,-1.659,90.0,80.8,normal,D5
477,499.33,80.8,40.560143,-3.5160370000000003,-0.031,0.018,-0.0279999999999999,-0.019,-1.515,-0.062,-1.666,90.0,80.8,normal,D5
478,500.45,82.9,40.560326,-3.516136,-0.052,-0.026,0.009,-0.003,-1.535,-0.07,-1.6769999999999998,90.0,80.8,normal,D5
479,501.34,80.3,40.56052,-3.5162370000000003,-0.012,-0.012,-0.019,-0.001,-1.537,-0.061,-1.679,90.0,80.5,normal,D5
480,502.39,80.5,40.560703,-3.516335,-0.008,0.032,-0.002,-0.004,-1.53,-0.072,-1.685,90.0,80.5,normal,D5
481,503.35,81.1,40.560902,-3.516422,-0.0069999999999999,0.012,-0.021,-0.011,-1.539,-0.07,-1.699,90.0,80.5,normal,D5
482,504.38,80.6,40.561092,-3.516495,-0.009,-0.0069999999999999,0.015,0.016,-1.526,-0.077,-1.707,100.0,81.7,normal,D5
483,505.39,81.7,40.561298,-3.516567,-0.071,-0.024,0.013,0.003,-1.523,-0.068,-1.711,100.0,81.7,normal,D5
484,506.34,80.1,40.561493,-3.516618,-0.026,-0.0409999999999999,-0.002,-0.003,-1.54,-0.0579999999999999,-1.719,100.0,81.7,normal,D5
485,507.34,80.8,40.561687,-3.5166730000000004,-0.049,-0.024,0.017,0.009,-1.543,-0.053,-1.72,100.0,80.1,normal,D5
486,508.34,80.9,40.561882,-3.516715,0.024,0.015,0.018,0.013,-1.543,-0.045,-1.709,100.0,80.9,normal,D5
487,509.35,83.9,40.562088,-3.516751,-0.05,0.0069999999999999,0.0069999999999999,0.015,-1.543,-0.048,-1.696,100.0,80.9,normal,D5
488,510.34,85.9,40.562286,-3.5167900000000003,-0.0139999999999999,-0.002,0.01,-0.003,-1.556,-0.049,-1.685,100.0,85.9,normal,D5
489,511.34,85.4,40.562504,-3.5168160000000004,-0.026,-0.0279999999999999,0.016,-0.003,-1.557,-0.053,-1.659,100.0,85.9,normal,D5
490,512.34,86.1,40.562721,-3.516838,-0.01,-0.005,-0.024,-0.022,-1.539,-0.035,-1.629,100.0,85.9,normal,D5
491,513.38,86.0,40.562939,-3.516875,-0.004,0.0139999999999999,0.005,-0.005,-1.544,-0.027,-1.599,100.0,85.9,normal,D5
492,514.35,85.8,40.563148,-3.516906,-0.052,-0.031,-0.006,-0.0,-1.539,-0.011,-1.561,100.0,85.9,normal,D5
493,515.44,86.4,40.563366,-3.5169410000000005,0.044,-0.01,-0.0289999999999999,0.008,-1.541,0.003,-1.521,100.0,85.9,normal,D5
494,516.46,87.0,40.563583,-3.516981,0.006,0.036,-0.017,-0.012,-1.5419999999999998,-0.009,-1.4880000000000002,100.0,85.9,normal,D5
495,517.35,85.7,40.563789,-3.5170190000000003,0.031,0.008,-0.0069999999999999,0.004,-1.543,0.004,-1.465,100.0,85.9,normal,D5
496,518.4,86.6,40.563995,-3.517066,0.002,-0.0139999999999999,0.001,0.004,-1.543,-0.001,-1.4380000000000002,100.0,85.9,normal,D5
497,519.36,86.9,40.564209000000005,-3.517123,-0.015,0.015,-0.005,-0.006,-1.548,0.0289999999999999,-1.4069999999999998,100.0,85.9,normal,D5
498,520.34,87.1,40.564419,-3.5171870000000003,-0.06,-0.025,0.034,0.018,-1.5619999999999998,0.027,-1.381,100.0,85.9,normal,D5
499,521.4,88.7,40.564632,-3.517257,-0.0,0.008,-0.011,0.005,-1.578,0.05,-1.342,100.0,85.9,normal,D5
500,522.35,90.2,40.564838,-3.517323,-0.039,0.052,-0.021,-0.016,-1.574,0.05,-1.317,100.0,85.9,normal,D5
501,523.35,90.6,40.565056,-3.5173980000000005,-0.0279999999999999,0.055,-0.054,-0.045,-1.54,0.022,-1.3030000000000002,100.0,85.8,normal,D5
502,524.37,89.2,40.565277,-3.5174800000000004,0.032,0.012,-0.015,-0.01,-1.523,0.013,-1.296,100.0,85.8,normal,D5
503,525.35,88.3,40.565479,-3.517567,0.038,-0.023,0.015,-0.013,-1.524,-0.002,-1.296,100.0,85.8,normal,D5
504,526.37,86.9,40.565693,-3.51767,-0.0409999999999999,-0.015,0.008,0.005,-1.52,0.006,-1.293,100.0,85.8,normal,D5
505,527.35,86.0,40.565899,-3.5177660000000004,-0.011,-0.005,0.0139999999999999,0.021,-1.534,0.023,-1.281,100.0,85.8,normal,D5
506,528.41,85.8,40.566101,-3.517868,-0.023,-0.005,-0.015,-0.008,-1.545,0.034,-1.268,100.0,85.8,normal,D5
507,529.36,85.6,40.566307,-3.517978,0.009,0.0069999999999999,0.002,-0.001,-1.5490000000000002,0.027,-1.257,100.0,85.8,normal,D5
508,530.34,85.4,40.566509,-3.518092,-0.047,0.009,0.0069999999999999,-0.003,-1.5519999999999998,0.022,-1.254,100.0,85.8,normal,D5
509,531.35,85.3,40.5667,-3.518206,-0.012,-0.018,0.008,0.02,-1.556,0.004,-1.257,100.0,85.8,normal,D5
510,532.37,84.4,40.566891,-3.518327,-0.011,-0.009,0.0069999999999999,0.004,-1.5730000000000002,0.002,-1.256,100.0,85.8,normal,D5
511,533.36,85.6,40.567078,-3.51845,-0.033,0.006,0.013,0.011,-1.569,0.021,-1.254,100.0,85.8,normal,D5
512,534.38,85.8,40.567265,-3.518586,-0.025,-0.003,0.042,0.027,-1.59,0.035,-1.245,100.0,85.8,normal,D5
513,535.36,87.0,40.567455,-3.518722,-0.013,-0.006,0.02,0.011,-1.594,0.022,-1.244,100.0,85.8,normal,D5
514,536.33,87.8,40.567646,-3.5188620000000004,-0.003,0.021,0.013,0.0069999999999999,-1.61,0.022,-1.247,100.0,85.8,normal,D5
515,537.38,89.4,40.567837,-3.5190080000000004,-0.0069999999999999,0.001,-0.006,-0.01,-1.602,0.012,-1.249,90.0,89.4,normal,D5
516,538.33,89.1,40.568027,-3.519156,0.009,-0.003,-0.009,-0.006,-1.5930000000000002,0.025,-1.245,90.0,89.4,normal,D5
517,539.33,89.7,40.568214000000005,-3.519314,-0.037,-0.019,-0.0409999999999999,-0.048,-1.585,0.027,-1.239,90.0,88.5,normal,D5
518,540.35,88.5,40.568398,-3.519479,-0.011,0.011,-0.016,0.001,-1.5659999999999998,0.04,-1.236,90.0,88.5,normal,D5
519,541.34,88.2,40.568584,-3.519652,0.002,0.011,0.033,0.009,-1.554,0.033,-1.235,90.0,88.5,normal,D5
520,542.34,87.6,40.56876,-3.519836,-0.003,-0.0069999999999999,-0.037,-0.015,-1.5419999999999998,0.025,-1.235,90.0,87.6,normal,D5
521,543.34,85.4,40.568932,-3.520014,-0.003,0.016,-0.04,-0.015,-1.537,0.018,-1.239,90.0,87.6,normal,D5
522,544.4,81.9,40.569096,-3.520185,-0.03,0.023,-0.0139999999999999,0.015,-1.526,0.01,-1.244,90.0,87.6,normal,D5
523,545.35,82.2,40.56926,-3.5203580000000003,-0.026,0.017,0.0,0.027,-1.541,0.004,-1.25,90.0,82.3,normal,D5
524,546.39,82.0,40.569412,-3.5205370000000005,-0.033,0.006,0.064,0.04,-1.567,-0.009,-1.255,90.0,82.3,normal,D5
525,547.36,82.3,40.569557,-3.520716,0.015,-0.018,0.034,0.024,-1.5730000000000002,-0.013,-1.257,90.0,82.3,normal,D5
526,548.33,83.1,40.569706,-3.5208980000000003,0.038,-0.013,0.0069999999999999,0.019,-1.579,-0.008,-1.258,90.0,82.3,normal,D5
527,549.38,83.5,40.569862,-3.521086,0.019,-0.011,0.042,0.04,-1.596,0.01,-1.256,90.0,82.3,normal,D5
528,550.34,83.6,40.570007,-3.521286,-0.087,-0.018,-0.035,-0.021,-1.5930000000000002,0.0139999999999999,-1.251,90.0,84.6,normal,D5
529,551.34,84.6,40.570156,-3.5214760000000003,-0.01,0.0,-0.011,-0.002,-1.588,0.027,-1.246,90.0,84.6,normal,D5
530,552.35,85.8,40.570297,-3.521671,-0.093,0.055,0.021,0.017,-1.575,0.036,-1.246,90.0,84.6,normal,D5
531,553.34,85.9,40.570442,-3.5218769999999995,-0.053,0.009,-0.038,-0.032,-1.5730000000000002,0.03,-1.248,90.0,85.9,normal,D5
532,554.33,85.0,40.57058,-3.522096,-0.022,0.012,-0.027,-0.0279999999999999,-1.5319999999999998,0.026,-1.25,90.0,85.0,normal,D5
533,555.33,83.5,40.570713,-3.522311,-0.036,0.034,0.011,0.006,-1.525,0.0139999999999999,-1.256,90.0,85.0,normal,D5
534,556.34,82.2,40.570843,-3.522531,-0.147,0.002,0.035,0.034,-1.53,-0.004,-1.263,90.0,82.0,normal,D5
535,557.35,82.0,40.570965,-3.522745,-0.047,-0.015,0.059,0.032,-1.524,0.001,-1.264,90.0,82.0,normal,D5
536,558.4,80.6,40.571083,-3.522967,0.039,-0.015,0.045,0.027,-1.544,0.01,-1.261,90.0,82.0,normal,D5
537,559.34,81.0,40.571198,-3.523188,-0.031,0.043,0.005,-0.006,-1.528,0.002,-1.264,90.0,81.0,normal,D5
538,560.34,79.5,40.571304,-3.5234,-0.05,0.002,-0.01,0.002,-1.521,0.009,-1.265,90.0,81.0,normal,D5
539,561.35,78.3,40.571415,-3.523621,-0.037,0.0139999999999999,-0.0139999999999999,-0.005,-1.529,-0.001,-1.269,90.0,79.5,normal,D5
540,562.38,77.5,40.571518,-3.5238370000000003,-0.096,0.008,-0.036,-0.025,-1.521,-0.004,-1.269,90.0,77.5,normal,D5
541,563.34,76.0,40.571617,-3.524057,0.0139999999999999,0.001,0.025,-0.006,-1.53,0.001,-1.272,90.0,77.5,normal,D5
542,564.37,75.9,40.571716,-3.5242760000000004,-0.001,-0.001,-0.002,-0.003,-1.5319999999999998,0.009,-1.273,90.0,75.4,normal,D5
543,565.39,75.4,40.571808,-3.524494,-0.015,0.006,0.013,0.026,-1.539,0.001,-1.273,90.0,75.4,normal,D5
544,566.33,75.3,40.571896,-3.524711,-0.006,0.003,0.023,-0.001,-1.546,0.003,-1.278,90.0,75.4,normal,D5
545,567.35,76.5,40.57198,-3.5249300000000003,-0.035,0.011,-0.0139999999999999,0.004,-1.551,0.013,-1.281,90.0,77.7,normal,D5
546,568.34,77.7,40.572075,-3.525157,-0.092,0.022,0.023,0.044,-1.5519999999999998,0.017,-1.278,90.0,77.7,normal,D5
547,569.41,78.5,40.572159,-3.525381,-0.018,0.002,0.001,0.011,-1.571,0.016,-1.283,90.0,77.7,normal,D5
548,570.37,80.0,40.572243,-3.525618,-0.027,0.011,0.011,0.004,-1.577,0.0069999999999999,-1.286,90.0,80.0,normal,D5
549,571.38,81.1,40.572327,-3.525863,0.004,-0.017,-0.005,0.002,-1.574,0.009,-1.2919999999999998,90.0,81.1,normal,D5
550,572.37,82.7,40.572411,-3.526118,0.01,0.0069999999999999,0.039,0.02,-1.5590000000000002,0.0069999999999999,-1.296,90.0,81.1,normal,D5
551,573.35,84.0,40.572483,-3.526367,-0.015,0.02,0.011,0.006,-1.5619999999999998,0.01,-1.306,90.0,84.0,normal,D5
552,574.35,84.0,40.572552,-3.5266260000000003,0.001,-0.002,-0.003,-0.009,-1.551,0.017,-1.321,90.0,84.0,normal,D5
553,575.36,83.3,40.572632,-3.5268839999999995,0.036,0.021,-0.024,-0.019,-1.5319999999999998,0.015,-1.329,90.0,83.3,normal,D5
554,576.35,82.7,40.572701,-3.527137,0.016,0.037,0.046,0.001,-1.521,0.0069999999999999,-1.3430000000000002,90.0,83.3,normal,D5
555,577.35,82.3,40.572773,-3.527395,0.002,0.016,0.02,0.021,-1.531,-0.024,-1.372,90.0,82.2,normal,D5
556,578.36,82.2,40.572845,-3.527649,-0.021,-0.004,-0.011,-0.026,-1.544,-0.0409999999999999,-1.401,90.0,82.2,normal,D5
557,579.38,81.9,40.572926,-3.5279050000000005,-0.06,-0.0289999999999999,-0.024,-0.0289999999999999,-1.543,-0.027,-1.42,90.0,82.2,normal,D5
558,580.35,82.0,40.573002,-3.528149,0.032,-0.0,-0.0139999999999999,-0.017,-1.546,-0.005,-1.429,90.0,82.0,normal,D5
559,581.38,82.1,40.573078,-3.528403,-0.013,0.0069999999999999,-0.006,0.005,-1.544,-0.0069999999999999,-1.445,90.0,82.0,normal,D5
560,582.36,81.8,40.573158,-3.528652,0.013,0.0279999999999999,-0.003,-0.004,-1.551,-0.017,-1.463,90.0,82.1,normal,D5
561,583.35,82.0,40.573246000000005,-3.5289019999999995,-0.0069999999999999,-0.024,0.006,0.008,-1.545,-0.018,-1.485,90.0,81.8,normal,D5
562,584.35,82.0,40.573315,-3.529149,0.031,-0.023,0.025,0.008,-1.535,-0.013,-1.499,90.0,82.0,normal,D5
563,585.36,82.4,40.573399,-3.529389,-0.02,-0.0069999999999999,0.003,0.013,-1.536,-0.03,-1.515,90.0,82.4,normal,D5
564,586.34,82.2,40.573483,-3.529631,-0.057,0.006,0.002,-0.003,-1.5419999999999998,-0.025,-1.5319999999999998,90.0,82.4,normal,D5
565,587.33,82.4,40.573578000000005,-3.529875,-0.002,-0.02,-0.002,0.001,-1.537,-0.021,-1.55,90.0,82.4,normal,D5
566,588.35,81.7,40.573662,-3.5301190000000005,0.021,-0.006,-0.013,-0.0069999999999999,-1.531,-0.019,-1.5659999999999998,90.0,82.4,normal,D5
567,589.37,80.9,40.57375,-3.530351,-0.032,-0.0,-0.015,-0.003,-1.514,-0.02,-1.574,90.0,80.9,normal,D5
568,590.36,80.9,40.573845,-3.530587,0.011,0.004,0.005,0.004,-1.515,0.002,-1.577,90.0,80.9,normal,D5
569,591.34,79.9,40.57394,-3.530819,0.017,0.015,0.0289999999999999,0.004,-1.513,-0.003,-1.584,90.0,79.9,normal,D5
570,592.33,79.1,40.574036,-3.531045,-0.032,-0.002,-0.01,-0.006,-1.516,-0.019,-1.592,90.0,79.1,normal,D5
571,593.36,78.3,40.574135,-3.531273,-0.033,-0.023,-0.003,-0.009,-1.524,-0.0279999999999999,-1.6,90.0,79.1,normal,D5
572,594.36,77.9,40.57423,-3.531492,-0.009,-0.026,0.024,0.027,-1.51,-0.02,-1.604,90.0,77.9,normal,D5
573,595.36,78.3,40.574329,-3.53171,-0.017,-0.015,0.012,0.006,-1.528,-0.006,-1.602,90.0,77.9,normal,D5
574,596.35,78.3,40.574429,-3.531924,-0.002,0.034,0.039,0.036,-1.544,-0.017,-1.602,90.0,78.3,normal,D5
575,597.36,79.0,40.574528,-3.532135,-0.069,0.0279999999999999,0.022,0.013,-1.548,-0.025,-1.605,90.0,78.3,normal,D5
576,598.33,79.7,40.574635,-3.53236,0.004,-0.037,-0.003,-0.013,-1.565,-0.033,-1.608,90.0,80.5,normal,D5
577,599.33,80.5,40.574741,-3.5325839999999995,-0.01,0.006,-0.011,-0.006,-1.56,-0.039,-1.609,90.0,80.5,normal,D5
578,600.37,80.9,40.574856,-3.532803,-0.003,-0.023,0.016,-0.001,-1.5530000000000002,-0.019,-1.599,90.0,80.5,normal,D5
579,601.4,81.1,40.57497,-3.5330230000000005,0.0279999999999999,-0.027,0.015,-0.004,-1.547,0.008,-1.5719999999999998,90.0,80.5,normal,D5
580,602.33,81.5,40.575081,-3.5332550000000005,-0.042,0.005,-0.004,-0.0,-1.556,0.009,-1.557,90.0,80.5,normal,D5
581,603.33,81.6,40.575188,-3.533478,0.03,0.0069999999999999,0.003,-0.003,-1.557,0.0069999999999999,-1.547,90.0,80.5,normal,D5
