,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Maximum allowed speed of current road (km/h),GPS speed (km/h) [same as in RAW GPS]],class,Driver
1772,395.07,95.5,40.467213,-3.468171,0.008,0.001,0.047,0.023,-1.5530000000000002,-0.022,0.122,120.0,95.5,normal,D4
1773,396.05,98.7,40.467216,-3.46849,0.065,-0.075,0.0279999999999999,-0.005,-1.5530000000000002,0.021,0.133,120.0,95.5,normal,D4
1774,397.04,98.7,40.467216,-3.46849,0.022,-0.053,-0.008,-0.018,-1.543,0.054,0.161,120.0,97.5,normal,D4
1775,398.04,96.0,40.467213,-3.469097,-0.039,0.081,-0.003,-0.002,-1.54,0.053,0.162,120.0,97.5,normal,D4
1776,399.01,96.0,40.467213,-3.469097,-0.012,-0.0069999999999999,0.006,-0.001,-1.534,0.043,0.1669999999999999,120.0,93.8,normal,D4
1777,400.05,93.1,40.467194,-3.469699,-0.054,0.004,-0.02,-0.012,-1.536,0.035,0.177,120.0,93.8,normal,D4
1778,401.06,92.9,40.467182,-3.47,-0.051,-0.033,-0.019,-0.016,-1.515,0.044,0.183,120.0,92.9,normal,D4
1779,402.05,92.1,40.467163,-3.4702940000000004,0.064,0.006,0.003,0.002,-1.519,0.048,0.192,120.0,92.1,normal,D4
1780,403.04,90.9,40.467148,-3.470584,0.004,0.045,-0.002,-0.003,-1.523,0.027,0.195,120.0,92.1,normal,D4
1781,403.99,90.9,40.467148,-3.470584,0.013,-0.015,0.001,-0.0,-1.523,0.0289999999999999,0.1889999999999999,120.0,90.9,normal,D4
1782,405.14,90.0,40.467102,-3.47117,-0.005,-0.008,0.023,0.01,-1.525,0.024,0.19,120.0,90.3,normal,D4
1783,406.07,90.4,40.467075,-3.4714690000000004,0.018,-0.011,0.018,0.033,-1.544,0.0409999999999999,0.1989999999999999,120.0,90.0,normal,D4
1784,407.0,90.4,40.467075,-3.4714690000000004,-0.038,-0.027,-0.008,-0.008,-1.555,0.03,0.2019999999999999,120.0,91.0,normal,D4
1785,408.11,91.6,40.467022,-3.47205,0.113,0.0139999999999999,0.002,0.002,-1.564,0.032,0.206,120.0,91.6,normal,D4
1786,409.14,91.1,40.466988,-3.472346,-0.02,-0.001,-0.006,-0.0069999999999999,-1.557,0.04,0.208,120.0,91.6,normal,D4
1787,410.02,91.1,40.466988,-3.472346,-0.067,0.022,0.006,-0.002,-1.551,0.04,0.206,120.0,90.7,normal,D4
1788,411.02,90.7,40.466953,-3.472636,-0.017,-0.008,-0.013,-0.011,-1.55,0.021,0.204,120.0,91.2,normal,D4
1789,412.08,91.5,40.466873,-3.4732220000000003,0.047,0.001,-0.01,-0.013,-1.543,0.0139999999999999,0.2019999999999999,120.0,91.2,normal,D4
1790,413.16,89.5,40.466843,-3.473514,-0.047,-0.045,0.0279999999999999,0.018,-1.5419999999999998,0.035,0.2019999999999999,120.0,91.5,normal,D4
1791,414.04,90.5,40.466805,-3.47381,-0.059,0.02,-0.006,0.0,-1.54,0.019,0.205,-1.0,90.5,normal,D4
1792,415.01,90.5,40.466805,-3.47381,0.047,-0.003,-0.025,-0.019,-1.53,0.0289999999999999,0.2019999999999999,-1.0,90.5,normal,D4
1793,416.11,89.1,40.466717,-3.474391,-0.049,-0.031,-0.012,-0.004,-1.513,0.0279999999999999,0.201,-1.0,90.5,normal,D4
1794,417.09,87.3,40.466671000000005,-3.474663,0.015,0.0139999999999999,0.051,0.0279999999999999,-1.518,0.003,0.193,120.0,87.3,normal,D4
1795,418.06,88.0,40.466629,-3.474963,0.043,0.016,-0.0409999999999999,-0.017,-1.534,0.006,0.191,120.0,87.3,normal,D4
1796,419.07,86.7,40.466583,-3.475251,0.018,-0.009,-0.027,-0.021,-1.534,0.026,0.1939999999999999,120.0,86.7,normal,D4
1797,420.08,87.8,40.466534,-3.475545,-0.036,0.006,-0.021,-0.013,-1.53,0.006,0.19,120.0,86.7,normal,D4
1798,421.07,84.7,40.466484,-3.4758050000000003,-0.065,-0.0289999999999999,-0.021,-0.011,-1.526,0.0069999999999999,0.183,120.0,84.7,normal,D4
1799,422.07,84.9,40.466427,-3.476068,-0.0,-0.016,-0.015,-0.013,-1.527,0.0069999999999999,0.181,120.0,84.7,normal,D4
1800,423.06,83.8,40.466393,-3.476313,-0.02,-0.004,-0.001,0.012,-1.531,0.017,0.18,80.0,83.8,normal,D4
1801,424.02,83.8,40.466393,-3.476313,-0.045,-0.024,-0.012,-0.009,-1.537,0.026,0.181,80.0,83.8,normal,D4
1802,425.04,83.0,40.46629,-3.476846,0.006,0.0289999999999999,-0.0069999999999999,0.003,-1.533,0.0139999999999999,0.179,80.0,83.0,normal,D4
1803,426.04,83.3,40.466244,-3.477103,-0.036,0.006,0.046,0.053,-1.5530000000000002,0.011,0.172,80.0,83.0,normal,D4
1804,427.05,84.2,40.466187,-3.4773660000000004,0.011,0.006,0.012,0.0139999999999999,-1.575,0.002,0.165,80.0,84.2,normal,D4
1805,428.01,84.2,40.466187,-3.4773660000000004,-0.021,0.01,-0.066,-0.049,-1.556,0.0069999999999999,0.161,80.0,84.2,normal,D4
1806,428.98,85.8,40.466148,-3.4776480000000003,0.016,0.012,-0.016,-0.022,-1.526,-0.012,0.149,80.0,82.1,normal,D4
1807,430.02,84.6,40.46608,-3.477907,-0.025,0.025,-0.015,-0.013,-1.518,-0.0289999999999999,0.135,80.0,82.1,normal,D4
1808,431.01,82.1,40.466034,-3.4781690000000003,-0.034,-0.0069999999999999,-0.027,-0.024,-1.506,-0.0289999999999999,0.126,80.0,82.1,normal,D4
1809,432.06,78.3,40.465935,-3.478645,0.0069999999999999,0.018,-0.0139999999999999,-0.003,-1.5019999999999998,-0.027,0.1169999999999999,80.0,78.3,normal,D4
1810,433.01,78.3,40.465935,-3.478645,-0.023,0.036,-0.015,-0.018,-1.5,-0.016,0.107,80.0,78.3,normal,D4
1811,434.01,76.2,40.465889,-3.478886,0.0579999999999999,0.032,-0.035,0.032,-1.511,-0.036,0.093,80.0,74.6,normal,D4
1812,435.07,72.9,40.465805,-3.479346,0.0289999999999999,0.053,0.011,0.002,-1.507,-0.067,0.061,80.0,74.6,normal,D4
1813,436.03,72.9,40.465805,-3.479346,-0.03,0.012,0.045,0.034,-1.5319999999999998,-0.066,0.035,80.0,71.3,normal,D4
1814,437.08,73.1,40.465748,-3.479813,0.022,0.025,0.01,-0.012,-1.541,-0.091,-0.023,80.0,71.3,normal,D4
1815,438.02,73.1,40.465748,-3.479813,-0.074,0.047,-0.006,-0.003,-1.531,-0.11,-0.087,80.0,71.2,normal,D4
1816,439.03,71.2,40.465752,-3.480049,-0.08,0.066,-0.043,-0.042,-1.539,-0.123,-0.166,80.0,71.2,normal,D4
1817,440.03,69.0,40.465759000000006,-3.480495,-0.01,0.051,-0.031,-0.036,-1.5530000000000002,-0.135,-0.283,70.0,69.0,normal,D4
1818,441.06,69.0,40.465759000000006,-3.480495,-0.012,-0.042,0.023,0.016,-1.568,-0.15,-0.376,70.0,69.0,normal,D4
1819,442.01,69.0,40.465790000000005,-3.480719,0.0139999999999999,-0.077,0.021,0.03,-1.59,-0.1369999999999999,-0.43,70.0,70.0,normal,D4
1820,443.1,71.6,40.465904,-3.481153,-0.024,-0.055,-0.0579999999999999,-0.0279999999999999,-1.6030000000000002,-0.109,-0.4679999999999999,70.0,70.0,normal,D4
1821,443.99,71.6,40.465904,-3.481153,0.049,-0.005,0.021,0.009,-1.586,-0.09,-0.481,70.0,71.9,normal,D4
1822,444.99,71.9,40.465973,-3.4813650000000003,-0.054,-0.022,0.004,0.006,-1.5830000000000002,-0.064,-0.493,70.0,71.9,normal,D4
1823,446.12,75.5,40.466133,-3.481811,-0.003,-0.03,-0.067,-0.063,-1.561,-0.021,-0.487,70.0,73.4,normal,D4
1824,446.98,75.5,40.466133,-3.481811,-0.0579999999999999,-0.018,-0.047,-0.026,-1.541,-0.01,-0.477,70.0,75.5,normal,D4
1825,448.01,71.6,40.466202,-3.482012,-0.045,-0.006,-0.059,-0.047,-1.518,-0.015,-0.472,70.0,69.9,normal,D4
1826,449.12,68.7,40.466351,-3.482426,0.005,0.015,0.02,0.008,-1.511,-0.013,-0.455,70.0,69.9,normal,D4
1827,450.1,65.2,40.466419,-3.4826300000000003,0.121,0.0069999999999999,-0.07,-0.017,-1.508,-0.016,-0.4479999999999999,70.0,68.7,normal,D4
1828,451.14,66.0,40.466484,-3.482821,-0.042,-0.019,0.049,0.051,-1.5759999999999998,-0.047,-0.437,70.0,66.0,normal,D4
1829,451.98,66.0,40.466484,-3.482821,0.019,-0.037,-0.04,-0.046,-1.5619999999999998,-0.016,-0.408,70.0,66.0,normal,D4
1830,453.09,66.5,40.466621,-3.483227,0.086,-0.11,0.008,0.038,-1.57,-0.0,-0.3339999999999999,70.0,65.9,normal,D4
1831,454.06,65.9,40.466656,-3.48343,0.023,-0.053,0.0139999999999999,0.019,-1.575,0.069,-0.231,70.0,65.9,normal,D4
1832,455.02,65.9,40.466656,-3.48343,-0.03,0.003,0.009,0.008,-1.586,0.077,-0.15,70.0,65.9,normal,D4
1833,456.11,65.6,40.466682,-3.4836370000000003,-0.011,-0.144,-0.077,-0.076,-1.585,0.142,-0.0279999999999999,70.0,67.8,normal,D4
1834,457.14,67.8,40.466702000000005,-3.4838730000000004,0.027,0.036,-0.045,-0.043,-1.588,0.125,0.072,70.0,67.8,normal,D4
1835,458.02,66.6,40.466709,-3.4841010000000003,-0.027,0.019,-0.034,-0.05,-1.5519999999999998,0.105,0.125,70.0,66.7,normal,D4
1836,459.14,65.1,40.466682,-3.484554,-0.065,-0.01,-0.008,-0.002,-1.551,0.107,0.217,70.0,66.7,normal,D4
1837,460.11,65.1,40.466682,-3.484554,-0.072,-0.089,-0.0069999999999999,0.0139999999999999,-1.5730000000000002,0.135,0.306,70.0,66.7,normal,D4
1838,461.09,65.9,40.466602,-3.484958,-0.0409999999999999,-0.037,0.006,-0.023,-1.579,0.195,0.444,70.0,65.9,normal,D4
1839,462.01,65.9,40.466602,-3.484958,-0.025,0.052,-0.048,-0.048,-1.575,0.185,0.5479999999999999,70.0,65.9,normal,D4
1840,462.99,65.9,40.466541,-3.4851339999999995,0.02,-0.0069999999999999,-0.01,-0.002,-1.575,0.18,0.643,70.0,65.9,normal,D4
1841,464.17,65.3,40.466358,-3.485496,-0.008,0.032,-0.032,-0.026,-1.5830000000000002,0.145,0.74,70.0,65.3,normal,D4
1842,465.12,65.5,40.466259,-3.485668,0.005,0.1,-0.051,-0.044,-1.5630000000000002,0.103,0.787,70.0,65.3,normal,D4
1843,466.01,65.5,40.466259,-3.485668,-0.0069999999999999,0.069,-0.012,-0.02,-1.548,0.0409999999999999,0.7809999999999999,70.0,65.3,normal,D4
1844,467.07,62.6,40.466057,-3.485988,-0.057,0.0139999999999999,-0.023,-0.0069999999999999,-1.537,0.012,0.777,70.0,62.5,normal,D4
1845,468.16,62.5,40.465954,-3.486146,-0.019,0.01,0.0069999999999999,0.021,-1.5490000000000002,0.0,0.782,70.0,62.5,normal,D4
1846,469.1,62.1,40.465847,-3.486305,0.099,0.034,0.054,-0.003,-1.558,0.002,0.7909999999999999,70.0,62.5,normal,D4
1847,469.98,62.1,40.465847,-3.486305,-0.078,-0.018,0.024,0.037,-1.56,-0.008,0.794,90.0,62.4,normal,D4
1848,470.99,62.4,40.465748,-3.4864580000000003,0.042,0.044,-0.095,-0.048,-1.56,-0.011,0.792,90.0,62.4,normal,D4
1849,472.03,62.2,40.465649,-3.486615,-0.035,-0.013,-0.013,-0.0139999999999999,-1.5519999999999998,-0.021,0.79,90.0,62.4,normal,D4
1850,472.98,61.9,40.465542,-3.4867790000000003,0.019,-0.001,0.037,0.016,-1.5590000000000002,-0.017,0.794,90.0,62.8,normal,D4
1851,474.01,61.8,40.465443,-3.486938,-0.04,0.018,-0.015,-0.02,-1.5590000000000002,-0.0139999999999999,0.8059999999999999,90.0,62.8,normal,D4
1852,475.04,62.8,40.465343,-3.4870910000000004,-0.021,0.018,-0.031,-0.032,-1.541,-0.018,0.815,90.0,62.8,normal,D4
1853,476.01,62.4,40.465237,-3.487245,-0.052,-0.03,-0.026,-0.045,-1.544,-0.031,0.8190000000000001,90.0,62.8,normal,D4
1854,476.99,61.8,40.465134,-3.487394,-0.098,-0.096,-0.036,-0.033,-1.538,0.023,0.868,90.0,62.8,normal,D4
1855,477.98,60.2,40.465034,-3.487533,-0.036,-0.131,-0.043,-0.037,-1.571,0.093,0.979,90.0,55.2,normal,D4
1856,479.08,57.1,40.464809,-3.487774,-0.0289999999999999,-0.09,-0.02,-0.031,-1.5930000000000002,0.176,1.146,90.0,55.2,normal,D4
1857,480.02,57.1,40.464809,-3.487774,-0.004,-0.017,-0.001,-0.01,-1.619,0.201,1.29,90.0,55.2,normal,D4
1858,480.99,55.2,40.464687,-3.487852,-0.026,0.0069999999999999,-0.003,-0.021,-1.641,0.192,1.433,90.0,55.2,normal,D4
1859,482.04,52.0,40.464428000000005,-3.487939,-0.01,-0.024,-0.045,-0.052,-1.643,0.203,1.587,90.0,55.2,normal,D4
1860,482.98,52.0,40.464428000000005,-3.487939,0.025,-0.025,-0.078,-0.075,-1.624,0.243,1.758,50.0,48.8,normal,D4
1861,484.08,48.8,40.464184,-3.487903,-0.081,0.06,-0.075,-0.067,-1.602,0.226,1.934,50.0,48.8,normal,D4
1862,484.98,48.8,40.464184,-3.487903,-0.057,0.031,-0.071,-0.081,-1.56,0.201,2.046,50.0,48.8,normal,D4
1863,485.98,49.4,40.464069,-3.487845,0.019,0.036,-0.075,-0.066,-1.54,0.193,2.1830000000000003,50.0,48.8,normal,D4
1864,486.98,47.5,40.463955,-3.487764,-0.017,0.0139999999999999,-0.048,-0.026,-1.5519999999999998,0.186,2.319,50.0,48.8,normal,D4
1865,487.99,46.0,40.463863,-3.487664,-0.035,0.02,-0.036,-0.01,-1.561,0.171,2.459,50.0,48.8,normal,D4
1866,488.98,43.8,40.463779,-3.487562,0.005,0.0279999999999999,-0.019,-0.021,-1.594,0.159,2.596,50.0,48.8,normal,D4
1867,489.98,45.4,40.463707,-3.487446,-0.005,0.011,-0.035,-0.019,-1.609,0.159,2.7260000000000004,50.0,48.8,normal,D4
1868,490.98,46.0,40.463646,-3.487308,-0.04,-0.0579999999999999,-0.011,-0.016,-1.617,0.16,2.862,50.0,48.8,normal,D4
1869,491.99,47.9,40.463604,-3.487168,-0.042,-0.0289999999999999,-0.063,-0.067,-1.606,0.185,3.017,100.0,53.7,normal,D4
1870,492.98,48.1,40.463566,-3.487013,-0.021,-0.003,-0.046,-0.064,-1.579,0.16,-3.13,100.0,53.7,normal,D4
1871,493.99,49.8,40.463547,-3.486843,0.005,0.026,-0.039,-0.038,-1.565,0.149,-3.002,100.0,53.7,normal,D4
1872,494.98,47.5,40.463547,-3.4866910000000004,-0.016,0.048,-0.001,0.004,-1.602,0.118,-2.8960000000000004,100.0,53.7,normal,D4
1873,495.99,48.6,40.46357,-3.486537,0.024,-0.009,-0.0289999999999999,-0.021,-1.604,0.127,-2.783,100.0,53.7,normal,D4
1874,496.98,50.0,40.463612,-3.486386,-0.044,0.052,-0.091,-0.047,-1.596,0.135,-2.673,100.0,53.7,normal,D4
1875,498.07,53.7,40.463726,-3.486067,0.087,0.151,0.0069999999999999,0.022,-1.595,0.091,-2.634,100.0,53.7,normal,D4
1876,499.09,53.7,40.463726,-3.486067,-0.031,0.084,0.005,0.006,-1.5730000000000002,0.033,-2.657,100.0,55.5,normal,D4
1877,499.98,55.5,40.463791,-3.485899,-0.0409999999999999,0.069,-0.016,-0.013,-1.565,-0.018,-2.705,90.0,56.8,normal,D4
1878,501.0,56.8,40.463856,-3.485738,0.0139999999999999,0.015,0.021,0.004,-1.5659999999999998,-0.045,-2.762,90.0,60.9,normal,D4
1879,501.99,60.9,40.463913,-3.485567,-0.032,-0.009,-0.021,-0.03,-1.5519999999999998,-0.046,-2.795,90.0,60.9,normal,D4
1880,503.0,62.6,40.463966,-3.485383,-0.051,-0.045,-0.02,-0.005,-1.548,-0.03,-2.8110000000000004,90.0,62.6,normal,D4
1881,504.0,64.7,40.464016,-3.485189,-0.145,0.005,-0.06,-0.047,-1.554,-0.0289999999999999,-2.824,90.0,64.7,normal,D4
1882,505.01,66.9,40.464066,-3.484996,-0.044,-0.006,-0.063,-0.0559999999999999,-1.551,-0.015,-2.8280000000000003,90.0,66.9,normal,D4
1883,506.0,67.9,40.464111,-3.484777,-0.078,-0.031,-0.057,-0.063,-1.548,-0.009,-2.8310000000000004,90.0,67.9,normal,D4
1884,507.07,67.7,40.464161,-3.484556,-0.063,-0.017,0.044,0.011,-1.5619999999999998,-0.011,-2.837,90.0,67.7,normal,D4
1885,508.08,68.4,40.464252,-3.4841330000000004,0.01,-0.016,0.018,0.006,-1.592,0.009,-2.835,90.0,68.4,normal,D4
1886,509.03,68.4,40.464252,-3.4841330000000004,-0.0579999999999999,0.006,0.002,0.008,-1.596,0.009,-2.8360000000000003,90.0,68.4,normal,D4
1887,510.04,70.5,40.46431,-3.483917,0.009,-0.0279999999999999,-0.015,-0.01,-1.601,0.0139999999999999,-2.84,90.0,70.5,normal,D4
1888,511.02,72.9,40.464359,-3.483683,0.005,0.002,0.003,-0.002,-1.616,0.02,-2.834,90.0,72.9,normal,D4
1889,511.99,74.3,40.464417,-3.4834620000000003,0.016,0.0279999999999999,-0.0069999999999999,-0.013,-1.602,0.015,-2.834,90.0,74.3,normal,D4
1890,513.01,76.5,40.46447,-3.483227,0.009,-0.005,0.013,-0.0289999999999999,-1.586,0.019,-2.834,90.0,76.5,normal,D4
1891,514.03,78.7,40.464523,-3.482992,-0.013,0.013,0.003,-0.011,-1.567,0.019,-2.833,90.0,78.7,normal,D4
1892,515.02,76.8,40.464573,-3.482749,-0.027,0.021,0.012,-0.0069999999999999,-1.558,0.0279999999999999,-2.8280000000000003,90.0,76.8,normal,D4
1893,516.1,77.5,40.464684000000005,-3.482256,0.009,0.024,-0.021,-0.008,-1.557,0.025,-2.8280000000000003,90.0,77.2,normal,D4
1894,517.09,79.3,40.464745,-3.482002,-0.047,0.004,0.044,0.02,-1.565,0.023,-2.823,90.0,79.3,normal,D4
1895,518.07,79.5,40.464802,-3.481746,0.044,0.005,-0.031,-0.023,-1.569,0.021,-2.8160000000000003,90.0,79.5,normal,D4
1896,519.16,80.0,40.464867,-3.481492,-0.02,0.0279999999999999,0.01,-0.002,-1.545,0.03,-2.8110000000000004,90.0,80.0,normal,D4
1897,520.11,78.6,40.464928,-3.481252,-0.0279999999999999,-0.017,-0.01,-0.031,-1.536,0.024,-2.806,90.0,80.0,normal,D4
1898,521.09,76.7,40.464985,-3.481017,-0.048,-0.031,-0.0139999999999999,-0.025,-1.526,0.024,-2.7960000000000003,90.0,76.7,normal,D4
1899,522.02,76.7,40.464985,-3.481017,-0.089,0.0579999999999999,0.008,0.005,-1.508,0.015,-2.7880000000000003,90.0,75.7,normal,D4
1900,522.98,75.7,40.465042,-3.480777,-0.06,-0.027,0.0139999999999999,-0.002,-1.521,0.027,-2.775,90.0,75.7,normal,D4
1901,524.0,74.5,40.465107,-3.4805550000000003,-0.031,0.011,0.024,0.027,-1.53,0.027,-2.767,90.0,73.5,normal,D4
1902,524.99,73.5,40.465168,-3.4803330000000003,-0.022,0.042,0.02,0.022,-1.543,0.006,-2.767,90.0,73.5,normal,D4
1903,525.99,73.3,40.465233000000005,-3.480102,-0.013,0.0279999999999999,-0.011,-0.002,-1.545,-0.021,-2.785,90.0,73.3,normal,D4
1904,527.0,74.2,40.465294,-3.479877,-0.009,0.011,-0.0289999999999999,-0.025,-1.537,-0.037,-2.809,90.0,74.2,normal,D4
1905,527.98,73.9,40.465355,-3.479651,-0.016,-0.01,-0.034,-0.023,-1.5219999999999998,-0.034,-2.827,90.0,72.7,normal,D4
1906,529.08,71.5,40.465458,-3.4792019999999995,0.027,-0.053,0.023,0.008,-1.524,-0.016,-2.839,90.0,72.7,normal,D4
1907,530.08,71.5,40.465511,-3.478974,-0.034,-0.043,0.05,0.037,-1.545,0.013,-2.827,90.0,71.5,normal,D4
1908,530.99,71.5,40.465511,-3.478974,-0.042,0.011,0.017,0.019,-1.5719999999999998,0.017,-2.818,90.0,72.9,normal,D4
1909,532.03,72.9,40.465565000000005,-3.478742,-0.024,0.024,-0.037,-0.0289999999999999,-1.556,0.006,-2.814,90.0,72.9,normal,D4
1910,533.07,72.7,40.465679,-3.4782870000000004,0.004,0.036,0.003,0.005,-1.536,-0.016,-2.832,90.0,72.7,normal,D4
1911,534.02,72.7,40.465679,-3.4782870000000004,0.018,-0.01,0.0279999999999999,0.04,-1.57,-0.0069999999999999,-2.84,90.0,72.7,normal,D4
1912,535.11,74.8,40.465782,-3.477839,0.016,0.004,-0.0409999999999999,-0.037,-1.564,-0.027,-2.8510000000000004,90.0,74.8,normal,D4
1913,535.99,74.8,40.465782,-3.477839,-0.044,-0.005,-0.018,-0.016,-1.5490000000000002,-0.03,-2.864,90.0,74.8,normal,D4
1914,536.98,76.1,40.465839,-3.4775940000000003,-0.043,-0.0279999999999999,-0.008,-0.008,-1.536,-0.023,-2.8710000000000004,90.0,76.1,normal,D4
1915,537.98,74.2,40.465897,-3.477349,-0.011,0.015,0.033,0.025,-1.534,-0.018,-2.872,90.0,74.2,normal,D4
1916,539.02,73.3,40.465946,-3.477128,-0.008,-0.018,0.043,0.036,-1.569,-0.0139999999999999,-2.875,90.0,75.6,normal,D4
1917,540.09,76.8,40.466038,-3.476652,0.043,-0.016,0.039,0.022,-1.584,-0.0069999999999999,-2.8680000000000003,90.0,75.6,normal,D4
1918,541.01,76.8,40.466038,-3.476652,-0.024,0.002,-0.0,0.009,-1.6,0.0,-2.865,90.0,76.8,normal,D4
1919,542.01,78.1,40.466084,-3.476407,-0.008,-0.004,0.02,0.0069999999999999,-1.601,0.003,-2.861,120.0,78.1,normal,D4
1920,543.01,77.3,40.466133,-3.476174,-0.033,0.022,-0.001,0.004,-1.607,-0.005,-2.86,120.0,77.3,normal,D4
1921,543.99,82.2,40.466187,-3.475906,-0.031,0.019,0.012,0.009,-1.602,-0.0139999999999999,-2.865,120.0,82.2,normal,D4
1922,544.98,82.2,40.466232,-3.47565,0.021,-0.03,-0.031,-0.0289999999999999,-1.589,0.006,-2.859,120.0,82.2,normal,D4
1923,546.0,84.8,40.466278,-3.475384,-0.091,-0.022,-0.008,0.0,-1.564,0.033,-2.837,120.0,84.5,normal,D4
1924,547.03,84.5,40.466328,-3.475113,-0.059,0.002,-0.034,-0.033,-1.548,0.024,-2.826,120.0,84.5,normal,D4
1925,548.0,84.4,40.466377,-3.47484,0.016,0.036,-0.0289999999999999,-0.032,-1.518,-0.0069999999999999,-2.833,120.0,82.6,normal,D4
1926,549.0,82.6,40.466427,-3.474571,-0.036,0.024,0.016,-0.011,-1.508,-0.033,-2.853,120.0,82.6,normal,D4
1927,549.99,80.3,40.466469,-3.474303,-0.052,-0.013,-0.025,-0.026,-1.506,-0.033,-2.8680000000000003,120.0,82.6,normal,D4
1928,551.0,79.8,40.466511,-3.474034,-0.0139999999999999,0.027,-0.005,-0.005,-1.5,-0.038,-2.881,120.0,77.9,normal,D4
1929,551.99,77.9,40.466549,-3.4737730000000004,-0.018,-0.038,0.034,0.0279999999999999,-1.538,-0.016,-2.884,120.0,77.9,normal,D4
1930,552.98,77.3,40.466591,-3.473535,0.006,0.002,-0.019,-0.01,-1.545,-0.01,-2.884,120.0,78.0,normal,D4
1931,554.09,76.9,40.466656,-3.473028,-0.009,-0.012,0.015,0.001,-1.536,-0.008,-2.887,120.0,78.0,normal,D4
1932,555.14,76.7,40.466686,-3.472782,-0.015,-0.0139999999999999,0.02,-0.006,-1.534,-0.013,-2.891,120.0,76.7,normal,D4
1933,556.09,75.5,40.466721,-3.472543,0.033,-0.01,0.017,0.004,-1.531,-0.009,-2.893,120.0,76.7,normal,D4
1934,557.12,74.4,40.466759,-3.472318,-0.03,-0.011,0.015,0.006,-1.517,-0.005,-2.892,120.0,74.4,normal,D4
1935,558.16,73.9,40.466778000000005,-3.472071,-0.017,-0.01,-0.003,0.019,-1.523,-0.006,-2.892,120.0,73.9,normal,D4
1936,558.98,73.9,40.466778000000005,-3.472071,-0.023,0.013,0.005,0.006,-1.523,-0.01,-2.894,120.0,73.9,normal,D4
1937,560.08,72.0,40.466824,-3.47159,0.002,-0.013,-0.015,-0.006,-1.527,-0.011,-2.895,120.0,72.0,normal,D4
1938,561.05,71.2,40.466843,-3.471353,-0.05,-0.016,0.008,0.01,-1.527,-0.0069999999999999,-2.893,120.0,72.0,normal,D4
1939,562.06,71.2,40.466843,-3.471353,-0.001,-0.003,-0.038,-0.026,-1.521,-0.01,-2.893,120.0,72.0,normal,D4
1940,562.99,69.6,40.466866,-3.4711199999999995,0.006,0.0,0.008,0.0,-1.519,-0.011,-2.898,120.0,67.9,normal,D4
1941,564.05,67.9,40.466919,-3.470674,0.018,0.008,0.012,-0.005,-1.513,-0.013,-2.904,120.0,67.9,normal,D4
1942,565.06,66.2,40.46693,-3.4704550000000003,0.025,-0.019,-0.001,-0.003,-1.516,-0.008,-2.907,120.0,67.9,normal,D4
1943,566.11,64.7,40.466946,-3.470242,-0.016,-0.002,0.011,0.012,-1.52,-0.001,-2.9,120.0,64.7,normal,D4
1944,567.13,63.6,40.466961,-3.470034,-0.006,-0.004,-0.011,-0.018,-1.517,-0.004,-2.899,120.0,63.6,normal,D4
1945,568.01,63.6,40.466961,-3.470034,-0.013,-0.0069999999999999,0.017,-0.006,-1.521,-0.002,-2.899,120.0,63.6,normal,D4
1946,569.02,63.2,40.466972,-3.469825,0.087,0.008,0.01,0.005,-1.523,-0.006,-2.902,120.0,61.9,normal,D4
1947,570.07,61.1,40.466988,-3.469422,-0.034,-0.013,-0.011,-0.02,-1.5119999999999998,-0.004,-2.902,120.0,61.9,normal,D4
1948,571.01,61.1,40.466988,-3.469422,-0.018,0.011,-0.02,-0.012,-1.508,-0.001,-2.8960000000000004,120.0,58.8,normal,D4
1949,571.99,58.8,40.466991,-3.4692190000000003,-0.0069999999999999,0.02,0.006,0.023,-1.524,-0.001,-2.895,120.0,58.8,normal,D4
1950,573.03,57.6,40.467003000000005,-3.469029,0.013,0.026,0.051,0.045,-1.5519999999999998,0.002,-2.89,120.0,57.6,normal,D4
1951,573.98,58.3,40.467007,-3.4688260000000004,0.002,0.011,0.061,0.048,-1.587,0.002,-2.888,120.0,58.3,normal,D4
1952,575.11,61.7,40.467018,-3.468453,-0.009,-0.011,-0.063,-0.039,-1.58,-0.004,-2.888,120.0,61.7,normal,D4
1953,576.0,61.7,40.467018,-3.468453,-0.02,0.011,-0.017,-0.0139999999999999,-1.565,-0.009,-2.892,120.0,61.7,normal,D4
1954,577.04,62.1,40.467037,-3.468253,-0.005,-0.006,0.0279999999999999,0.02,-1.57,-0.009,-2.892,120.0,61.7,normal,D4
1955,578.1,63.4,40.467041,-3.467858,0.031,0.016,0.054,0.0409999999999999,-1.581,-0.005,-2.89,120.0,63.4,normal,D4
1956,579.02,63.4,40.467041,-3.467858,0.0069999999999999,-0.005,-0.043,-0.04,-1.564,-0.0069999999999999,-2.889,120.0,63.4,normal,D4
1957,579.98,64.3,40.467041,-3.467645,-0.022,0.006,-0.021,-0.031,-1.541,-0.009,-2.891,120.0,62.6,normal,D4
1958,581.02,63.4,40.467045,-3.467443,0.01,0.0069999999999999,0.036,0.022,-1.547,-0.005,-2.892,120.0,62.6,normal,D4
