,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Maximum allowed speed of current road (km/h),GPS speed (km/h) [same as in RAW GPS]],class,Driver
444,466.95,89.8,40.556786,-3.506731,-0.016,0.0139999999999999,-0.0139999999999999,-0.003,-1.51,0.042,-0.467,90.0,89.8,normal,D3
445,467.92,89.9,40.556793,-3.507039,0.046,-0.0069999999999999,-0.013,-0.0279999999999999,-1.5219999999999998,0.033,-0.4639999999999999,90.0,89.9,normal,D3
446,468.94,89.8,40.556797,-3.507337,-0.046,0.009,0.023,0.009,-1.52,0.042,-0.46,90.0,89.8,normal,D3
447,469.91,90.1,40.556789,-3.507632,-0.035,0.001,-0.015,0.006,-1.521,0.034,-0.465,90.0,89.8,normal,D3
448,470.92,90.1,40.556774,-3.507931,-0.013,0.055,0.008,-0.005,-1.523,0.02,-0.479,90.0,90.1,normal,D3
449,471.96,90.2,40.556763,-3.508228,-0.009,0.047,-0.026,-0.011,-1.523,-0.002,-0.517,90.0,90.1,normal,D3
450,472.91,90.7,40.556759,-3.508509,0.021,-0.018,-0.005,0.004,-1.5219999999999998,0.001,-0.552,90.0,90.1,normal,D3
451,473.94,90.9,40.556751,-3.5087980000000005,-0.017,0.044,-0.002,0.009,-1.516,0.009,-0.5870000000000001,90.0,90.7,normal,D3
452,474.91,90.7,40.556747,-3.509096,0.022,0.065,0.012,0.001,-1.517,-0.009,-0.631,90.0,90.7,normal,D3
453,476.01,90.7,40.556747,-3.509401,-0.0409999999999999,0.05,0.005,0.009,-1.511,-0.045,-0.69,90.0,90.7,normal,D3
454,476.94,91.9,40.556767,-3.509698,0.027,-0.003,0.015,-0.002,-1.525,-0.0819999999999999,-0.753,90.0,91.9,normal,D3
455,477.93,92.2,40.556789,-3.51,-0.051,-0.0069999999999999,-0.009,-0.008,-1.525,-0.092,-0.8009999999999999,90.0,92.2,normal,D3
456,478.93,92.1,40.556816,-3.510304,0.01,-0.005,0.002,-0.02,-1.524,-0.085,-0.8490000000000001,90.0,92.2,normal,D3
457,479.93,91.5,40.556858,-3.5105980000000003,0.021,0.0,0.001,-0.013,-1.519,-0.093,-0.905,90.0,91.5,normal,D3
458,480.96,91.5,40.556908,-3.510892,-0.004,0.004,-0.005,-0.008,-1.519,-0.091,-0.953,90.0,91.5,normal,D3
459,481.95,91.5,40.556976,-3.511189,-0.066,-0.026,-0.022,-0.01,-1.515,-0.078,-0.993,90.0,91.5,normal,D3
460,482.95,91.8,40.557037,-3.5114690000000004,-0.021,0.025,0.005,-0.006,-1.511,-0.059,-1.018,90.0,91.8,normal,D3
461,483.93,91.6,40.557121,-3.511747,-0.002,-0.012,0.008,0.005,-1.509,-0.07,-1.053,90.0,90.6,normal,D3
462,484.95,90.6,40.557213,-3.512024,-0.021,-0.003,0.002,-0.009,-1.509,-0.077,-1.086,90.0,90.6,normal,D3
463,485.97,91.5,40.557304,-3.512303,0.013,0.005,0.022,-0.0,-1.503,-0.065,-1.107,90.0,91.5,normal,D3
464,486.95,91.3,40.557415,-3.512572,-0.044,0.018,0.013,0.001,-1.515,-0.075,-1.131,90.0,91.5,normal,D3
465,487.94,90.7,40.557526,-3.512833,0.001,-0.0069999999999999,0.0069999999999999,-0.012,-1.516,-0.073,-1.154,90.0,90.7,normal,D3
466,488.93,90.6,40.557644,-3.513088,-0.031,-0.017,-0.006,-0.015,-1.508,-0.066,-1.169,90.0,90.7,normal,D3
467,489.91,90.2,40.55777,-3.5133370000000004,0.001,-0.009,0.005,0.0069999999999999,-1.51,-0.061,-1.183,90.0,90.2,normal,D3
468,490.93,90.8,40.557896,-3.513582,-0.018,-0.009,-0.026,-0.008,-1.52,-0.075,-1.199,90.0,90.2,normal,D3
469,491.94,90.8,40.558033,-3.513815,-0.031,0.033,0.009,-0.001,-1.515,-0.078,-1.217,90.0,90.8,normal,D3
470,492.95,90.8,40.558174,-3.514046,-0.035,-0.016,-0.0139999999999999,-0.01,-1.521,-0.068,-1.229,90.0,90.8,normal,D3
471,493.91,90.1,40.558319,-3.514272,-0.053,-0.032,-0.019,-0.012,-1.521,-0.066,-1.239,90.0,90.1,normal,D3
472,494.94,90.9,40.558475,-3.5144910000000005,-0.008,0.017,-0.012,-0.004,-1.515,-0.066,-1.248,90.0,90.1,normal,D3
473,495.93,90.1,40.55864,-3.514697,-0.011,0.019,0.0069999999999999,0.006,-1.5119999999999998,-0.07,-1.26,90.0,90.1,normal,D3
474,496.91,89.4,40.558804,-3.5148870000000003,-0.084,0.009,-0.002,0.006,-1.503,-0.081,-1.277,90.0,88.8,normal,D3
475,497.93,88.8,40.558975,-3.5150690000000004,-0.03,-0.02,-0.006,-0.001,-1.525,-0.078,-1.285,90.0,88.8,normal,D3
476,498.96,88.1,40.559147,-3.515238,-0.06,-0.03,-0.0139999999999999,-0.006,-1.514,-0.077,-1.294,90.0,88.8,normal,D3
477,499.97,86.5,40.559322,-3.515406,0.004,-0.034,-0.001,-0.013,-1.507,-0.055,-1.29,100.0,86.5,normal,D3
478,500.96,86.8,40.559505,-3.515562,0.053,0.005,0.006,-0.0069999999999999,-1.517,-0.072,-1.3030000000000002,100.0,86.5,normal,D3
479,501.92,86.9,40.559696,-3.51571,-0.02,0.034,0.003,0.01,-1.515,-0.072,-1.3119999999999998,100.0,86.9,normal,D3
480,502.92,86.6,40.559887,-3.5158480000000005,-0.018,0.012,0.033,0.023,-1.533,-0.063,-1.32,90.0,86.6,normal,D3
481,503.94,87.1,40.560089000000005,-3.515972,-0.001,0.039,0.025,0.009,-1.5219999999999998,-0.054,-1.329,90.0,86.6,normal,D3
482,504.96,87.4,40.560287,-3.5160980000000004,-0.017,-0.002,-0.016,0.005,-1.525,-0.062,-1.3430000000000002,90.0,86.6,normal,D3
483,505.93,87.8,40.560493,-3.516203,-0.035,0.006,-0.0289999999999999,-0.002,-1.53,-0.0559999999999999,-1.354,90.0,88.4,normal,D3
484,506.96,88.4,40.560699,-3.516308,-0.017,0.025,0.032,0.031,-1.539,-0.048,-1.358,90.0,88.4,normal,D3
485,507.95,89.8,40.560913,-3.516396,-0.01,0.0069999999999999,0.002,-0.02,-1.538,-0.055,-1.367,90.0,88.4,normal,D3
486,508.91,89.7,40.561134,-3.516475,-0.064,0.026,-0.033,-0.013,-1.513,-0.048,-1.37,100.0,89.7,normal,D3
487,509.96,87.7,40.561344,-3.516546,-0.018,0.034,0.015,0.03,-1.534,-0.069,-1.385,100.0,90.8,normal,D3
488,510.91,90.8,40.561569,-3.516604,-0.003,0.0139999999999999,0.034,0.0409999999999999,-1.5630000000000002,-0.088,-1.408,100.0,90.8,normal,D3
489,512.0,92.7,40.561798,-3.516657,0.032,-0.027,-0.022,-0.016,-1.57,-0.08,-1.42,100.0,92.7,normal,D3
490,512.93,93.1,40.562031,-3.516694,-0.0579999999999999,-0.018,-0.039,-0.02,-1.547,-0.07,-1.4169999999999998,100.0,92.7,normal,D3
491,513.91,93.0,40.562267,-3.516735,-0.064,-0.049,-0.024,-0.017,-1.526,-0.05,-1.403,100.0,93.0,normal,D3
492,514.91,93.2,40.562504,-3.516763,-0.0819999999999999,0.008,-0.011,-0.003,-1.521,-0.04,-1.385,100.0,93.0,normal,D3
493,515.92,93.2,40.562740000000005,-3.516792,-0.005,-0.046,-0.001,0.008,-1.515,-0.0139999999999999,-1.356,100.0,93.0,normal,D3
494,516.91,92.7,40.562965000000005,-3.516825,0.016,-0.013,0.008,0.0139999999999999,-1.528,0.006,-1.3159999999999998,100.0,93.0,normal,D3
495,518.03,92.9,40.563194,-3.51686,-0.046,0.034,-0.011,-0.0,-1.517,0.019,-1.278,100.0,93.0,normal,D3
496,518.91,93.3,40.563419,-3.516899,-0.002,0.002,-0.026,-0.003,-1.514,0.01,-1.252,100.0,93.0,normal,D3
497,519.92,93.0,40.563648,-3.516946,-0.006,-0.017,0.013,0.009,-1.504,0.019,-1.22,100.0,93.0,normal,D3
498,520.94,92.3,40.563873,-3.516993,-0.094,-0.035,-0.013,-0.011,-1.506,0.045,-1.179,100.0,93.0,normal,D3
499,521.91,91.8,40.564102,-3.5170510000000004,-0.025,0.037,0.005,0.004,-1.52,0.033,-1.15,100.0,93.0,normal,D3
500,522.92,91.2,40.564316,-3.517109,0.027,-0.003,0.009,-0.005,-1.526,0.048,-1.112,100.0,93.0,normal,D3
501,523.96,91.9,40.564537,-3.517185,-0.046,-0.0069999999999999,0.011,-0.004,-1.53,0.044,-1.084,100.0,93.0,normal,D3
502,524.92,91.5,40.564758000000005,-3.5172440000000003,0.059,0.047,0.023,0.015,-1.526,0.044,-1.061,100.0,87.9,normal,D3
503,525.95,90.9,40.564972,-3.5173300000000003,0.015,0.024,0.021,0.016,-1.537,0.015,-1.0490000000000002,100.0,87.9,normal,D3
504,526.93,90.5,40.565189,-3.517414,-0.013,0.011,-0.009,0.012,-1.544,0.017,-1.04,100.0,87.9,normal,D3
505,527.98,90.2,40.565411,-3.517499,-0.038,-0.006,0.0,-0.021,-1.557,0.025,-1.026,100.0,87.9,normal,D3
506,528.94,90.6,40.565628,-3.5175970000000003,0.023,0.011,0.0289999999999999,0.006,-1.558,0.025,-1.014,100.0,87.9,normal,D3
507,529.92,91.1,40.565834,-3.517702,-0.032,-0.004,-0.027,-0.011,-1.528,0.038,-1.0,100.0,87.9,normal,D3
508,530.95,89.9,40.566044,-3.517806,-0.133,0.02,0.012,0.005,-1.5419999999999998,0.036,-0.985,100.0,87.9,normal,D3
509,531.92,89.6,40.56625,-3.517919,-0.008,0.002,0.017,-0.002,-1.541,0.04,-0.973,100.0,87.9,normal,D3
510,532.92,88.7,40.56646,-3.5180260000000003,-0.031,0.0139999999999999,0.004,-0.005,-1.534,0.031,-0.971,100.0,87.9,normal,D3
511,533.92,87.9,40.566666,-3.518142,0.047,-0.019,0.018,0.02,-1.541,0.023,-0.966,100.0,87.9,normal,D3
512,534.98,87.7,40.566864,-3.518266000000001,-0.065,0.022,0.0289999999999999,0.016,-1.538,0.034,-0.957,100.0,87.9,normal,D3
513,535.94,87.5,40.567055,-3.518389,-0.054,0.005,0.009,0.01,-1.544,0.032,-0.951,90.0,87.5,normal,D3
514,536.92,86.5,40.567245,-3.518522,-0.038,-0.005,0.022,0.017,-1.531,0.031,-0.948,90.0,86.5,normal,D3
515,537.93,84.8,40.567432,-3.51866,0.001,-0.018,0.015,0.005,-1.539,0.03,-0.949,90.0,86.5,normal,D3
516,539.02,83.8,40.567612,-3.51879,0.031,-0.001,-0.005,0.012,-1.547,0.037,-0.941,90.0,83.8,normal,D3
517,539.98,84.4,40.567802,-3.5189220000000003,-0.017,0.008,0.0279999999999999,0.009,-1.546,0.03,-0.938,90.0,83.8,normal,D3
518,540.92,83.4,40.567982,-3.519074,0.04,0.009,-0.012,-0.022,-1.56,0.034,-0.935,90.0,83.4,normal,D3
519,541.93,82.8,40.568153,-3.519225,0.021,0.008,0.01,0.0069999999999999,-1.569,0.023,-0.935,90.0,82.8,normal,D3
520,542.94,81.3,40.568321000000005,-3.519375,0.025,0.017,0.023,0.006,-1.5719999999999998,0.011,-0.933,90.0,82.8,normal,D3
521,543.93,81.5,40.568493,-3.5195220000000003,-0.0409999999999999,-0.016,0.03,0.025,-1.575,0.011,-0.934,90.0,82.1,normal,D3
522,544.94,82.1,40.568665,-3.519678,-0.035,-0.0069999999999999,-0.002,0.004,-1.585,0.0139999999999999,-0.933,90.0,82.1,normal,D3
523,545.93,82.8,40.568829,-3.519839,0.066,-0.025,0.017,0.002,-1.578,0.027,-0.93,90.0,82.1,normal,D3
524,546.93,82.5,40.568989,-3.520011,-0.0,0.002,-0.034,-0.012,-1.579,0.023,-0.929,90.0,82.5,normal,D3
525,547.93,82.8,40.569145,-3.520193,0.042,-0.005,0.005,0.02,-1.565,0.033,-0.93,90.0,82.5,normal,D3
526,548.92,82.8,40.569298,-3.520372,0.001,-0.004,-0.005,0.001,-1.577,0.024,-0.931,90.0,82.5,normal,D3
527,549.93,82.4,40.569458,-3.520551,0.002,0.019,0.02,0.009,-1.5719999999999998,0.019,-0.927,90.0,82.4,normal,D3
528,550.93,82.7,40.569607,-3.520736,-0.04,0.021,0.011,0.0069999999999999,-1.554,0.0139999999999999,-0.93,90.0,82.4,normal,D3
529,551.91,82.6,40.569759000000005,-3.520928,-0.044,-0.004,0.024,0.023,-1.5719999999999998,0.02,-0.94,90.0,82.6,normal,D3
530,552.94,83.4,40.569908,-3.521121,-0.019,-0.033,-0.004,-0.0069999999999999,-1.595,0.023,-0.935,90.0,82.6,normal,D3
531,553.97,84.1,40.570049,-3.521319,0.018,-0.013,0.0289999999999999,0.009,-1.61,0.017,-0.935,90.0,84.1,normal,D3
532,554.96,85.3,40.570194,-3.521526,-0.001,-0.022,-0.031,-0.001,-1.616,0.037,-0.926,90.0,84.1,normal,D3
533,555.93,86.7,40.570343,-3.521742,-0.017,-0.01,-0.003,0.005,-1.621,0.019,-0.929,90.0,87.6,normal,D3
534,556.93,87.6,40.570484,-3.521964,0.067,0.013,0.009,-0.004,-1.595,0.035,-0.929,90.0,87.6,normal,D3
535,557.91,87.5,40.570633,-3.522192,0.02,0.005,-0.0139999999999999,-0.004,-1.581,0.0409999999999999,-0.924,90.0,87.5,normal,D3
536,558.92,87.3,40.570766,-3.522416,-0.0579999999999999,0.023,-0.001,-0.026,-1.565,0.034,-0.923,90.0,87.5,normal,D3
537,559.92,87.2,40.5709,-3.522641,-0.017,0.009,-0.004,0.001,-1.556,0.021,-0.926,90.0,87.2,normal,D3
538,560.99,87.4,40.571026,-3.522871,-0.004,0.034,0.034,0.024,-1.5530000000000002,0.03,-0.926,90.0,87.2,normal,D3
539,561.94,88.2,40.571156,-3.523107,0.0409999999999999,0.033,0.008,0.016,-1.5619999999999998,0.026,-0.932,90.0,88.2,normal,D3
540,562.91,87.0,40.57127,-3.523338,-0.025,-0.003,0.0139999999999999,-0.005,-1.537,0.021,-0.937,90.0,88.2,normal,D3
541,564.02,86.7,40.571384,-3.523579,-0.031,-0.004,-0.012,-0.013,-1.548,0.015,-0.936,90.0,86.7,normal,D3
542,564.95,86.2,40.571499,-3.523817,-0.003,0.001,0.008,-0.004,-1.5590000000000002,0.006,-0.94,90.0,86.7,normal,D3
543,565.97,86.5,40.571617,-3.524053,0.021,-0.025,-0.004,0.011,-1.547,0.011,-0.946,90.0,86.5,normal,D3
544,566.94,86.8,40.571739,-3.5242949999999995,0.0069999999999999,-0.053,0.023,0.001,-1.555,0.036,-0.941,90.0,86.5,normal,D3
545,567.97,87.4,40.571842,-3.52455,0.038,0.021,0.0,-0.003,-1.5590000000000002,0.0289999999999999,-0.937,90.0,86.8,normal,D3
546,568.91,87.8,40.571945,-3.524806,0.011,0.0069999999999999,-0.009,-0.008,-1.548,0.022,-0.947,90.0,87.8,normal,D3
547,569.92,88.0,40.572041,-3.525067,-0.042,0.0,-0.008,-0.009,-1.539,0.048,-0.938,90.0,88.0,normal,D3
548,570.93,88.6,40.572136,-3.5253330000000003,-0.0969999999999999,0.0,-0.004,-0.004,-1.55,0.039,-0.932,90.0,88.0,normal,D3
549,571.91,88.5,40.572224,-3.525606,0.033,0.038,0.019,0.0139999999999999,-1.528,0.049,-0.933,90.0,88.5,normal,D3
550,572.91,89.9,40.572311,-3.525875,0.005,-0.006,-0.017,0.009,-1.537,0.027,-0.943,90.0,88.5,normal,D3
551,573.92,88.8,40.572388,-3.5261400000000003,0.012,0.022,0.009,0.0069999999999999,-1.528,0.036,-0.952,90.0,88.8,normal,D3
552,574.91,89.1,40.572472,-3.526411,-0.031,0.017,0.006,0.011,-1.538,0.024,-0.962,90.0,88.8,normal,D3
553,575.93,89.5,40.572556,-3.5266800000000003,-0.015,-0.005,-0.022,-0.009,-1.56,0.01,-0.971,90.0,89.5,normal,D3
554,576.92,89.4,40.572636,-3.526946,0.019,0.016,-0.037,-0.022,-1.556,0.01,-0.982,90.0,89.5,normal,D3
555,577.95,89.1,40.572708,-3.527221,-0.009,0.015,-0.011,-0.018,-1.55,-0.009,-1.004,90.0,89.1,normal,D3
556,578.91,89.6,40.572788,-3.5274980000000005,-0.011,0.0,-0.03,-0.01,-1.547,-0.013,-1.025,90.0,89.1,normal,D3
557,579.98,89.6,40.572868,-3.527779,0.011,0.023,-0.003,-0.019,-1.556,-0.025,-1.046,90.0,89.6,normal,D3
558,580.92,89.6,40.572956,-3.528055,-0.018,-0.006,-0.0139999999999999,-0.016,-1.558,-0.022,-1.06,90.0,89.6,normal,D3
559,581.91,90.0,40.573036,-3.528321,-0.019,0.006,0.015,0.005,-1.536,-0.001,-1.072,90.0,89.6,normal,D3
560,582.92,89.8,40.573124,-3.528589,-0.002,0.03,0.001,0.012,-1.523,0.003,-1.085,90.0,89.8,normal,D3
561,583.96,89.8,40.573219,-3.528853,-0.018,-0.0069999999999999,0.0139999999999999,0.016,-1.529,-0.002,-1.097,90.0,89.8,normal,D3
562,584.94,90.0,40.573315,-3.52912,0.001,-0.016,-0.005,-0.002,-1.534,-0.002,-1.111,90.0,90.0,normal,D3
563,585.94,90.9,40.57341,-3.529386,0.034,0.013,-0.018,0.003,-1.5319999999999998,0.0,-1.122,90.0,90.0,normal,D3
564,586.99,90.8,40.573505,-3.5296550000000004,0.0,0.0,-0.0289999999999999,-0.013,-1.544,-0.008,-1.135,90.0,90.8,normal,D3
565,587.92,89.3,40.573605,-3.5299150000000004,0.02,0.015,-0.023,-0.019,-1.543,-0.017,-1.15,90.0,90.8,normal,D3
566,588.97,91.1,40.573711,-3.530185,-0.067,-0.005,-0.022,-0.02,-1.547,-0.012,-1.16,90.0,91.1,normal,D3
567,589.92,89.9,40.573818,-3.530441,-0.032,0.034,-0.0279999999999999,-0.01,-1.538,-0.019,-1.169,90.0,91.1,normal,D3
568,590.93,90.1,40.573925,-3.530699,-0.002,-0.037,-0.015,-0.011,-1.538,-0.02,-1.178,90.0,90.1,normal,D3
569,591.92,89.8,40.574028000000006,-3.530953,0.0139999999999999,-0.011,0.009,0.012,-1.533,-0.005,-1.183,90.0,90.1,normal,D3
570,592.93,89.5,40.574139,-3.531216,-0.085,-0.035,0.0139999999999999,-0.001,-1.528,-0.011,-1.1840000000000002,90.0,89.5,normal,D3
571,593.94,89.6,40.574249,-3.531468,-0.047,0.012,-0.0139999999999999,-0.016,-1.535,-0.01,-1.186,90.0,89.5,normal,D3
572,594.93,89.4,40.574368,-3.531725,-0.024,0.006,-0.0,-0.004,-1.547,-0.025,-1.19,90.0,89.4,normal,D3
573,595.94,89.5,40.574482,-3.5319769999999995,0.017,0.026,-0.009,-0.009,-1.5319999999999998,-0.045,-1.199,90.0,89.5,normal,D3
574,596.92,89.2,40.574604,-3.532231,-0.009,-0.0069999999999999,-0.003,-0.008,-1.513,-0.046,-1.21,90.0,89.2,normal,D3
575,597.94,88.2,40.57473,-3.532475,0.003,-0.024,-0.003,-0.006,-1.5119999999999998,-0.0279999999999999,-1.205,90.0,88.2,normal,D3
576,598.93,87.7,40.574852,-3.532719,0.017,-0.045,0.025,0.023,-1.5119999999999998,0.009,-1.186,90.0,88.2,normal,D3
577,599.94,87.3,40.57497,-3.5329589999999995,-0.022,0.038,0.001,0.008,-1.519,0.018,-1.163,90.0,87.3,normal,D3
578,600.93,86.7,40.575092,-3.533199,-0.009,0.008,0.016,0.012,-1.524,0.0,-1.153,90.0,87.3,normal,D3
579,601.93,86.4,40.575207,-3.533438,-0.022,0.038,-0.006,0.008,-1.518,-0.005,-1.146,90.0,86.4,normal,D3
580,602.99,86.2,40.575321,-3.533675,0.011,0.0139999999999999,-0.01,0.012,-1.528,-0.0069999999999999,-1.137,90.0,86.4,normal,D3
581,603.93,86.1,40.575436,-3.5339089999999995,-0.125,-0.009,-0.019,-0.0279999999999999,-1.529,-0.004,-1.125,90.0,86.1,normal,D3
582,604.93,86.3,40.575554,-3.5341410000000004,0.022,0.006,0.0069999999999999,0.002,-1.539,-0.0,-1.11,90.0,86.1,normal,D3
583,605.93,86.1,40.575661,-3.534382,0.004,-0.013,0.012,0.006,-1.538,0.013,-1.092,90.0,86.1,normal,D3
584,606.93,86.7,40.575775,-3.5346269999999995,0.055,-0.01,0.034,0.019,-1.538,0.025,-1.07,90.0,86.1,normal,D3
585,607.96,87.2,40.575886,-3.534879,-0.002,-0.003,0.021,0.012,-1.544,0.018,-1.051,90.0,87.2,normal,D3
586,608.93,88.1,40.575993,-3.535142,0.03,-0.009,0.019,-0.003,-1.5490000000000002,0.015,-1.04,90.0,87.2,normal,D3
587,609.93,88.5,40.576096,-3.535396,0.0,-0.02,0.0289999999999999,0.016,-1.55,0.011,-1.027,90.0,88.5,normal,D3
588,610.93,88.8,40.576191,-3.5356620000000003,-0.009,0.008,0.023,0.002,-1.545,0.008,-1.018,90.0,88.8,normal,D3
589,611.94,86.8,40.576286,-3.5359199999999995,0.012,0.008,0.017,0.017,-1.5490000000000002,0.012,-1.009,90.0,88.8,normal,D3
590,612.91,89.7,40.57637,-3.536172,0.0069999999999999,-0.004,-0.017,-0.003,-1.5519999999999998,0.006,-1.008,90.0,86.8,normal,D3
591,613.92,89.9,40.576469,-3.536442,-0.1169999999999999,-0.033,-0.015,-0.018,-1.5490000000000002,0.01,-1.008,90.0,89.7,normal,D3
592,614.93,89.9,40.576569,-3.536707,0.024,-0.006,-0.01,-0.0069999999999999,-1.568,0.006,-1.009,90.0,89.9,normal,D3
593,615.94,89.5,40.576664,-3.536978,-0.0279999999999999,0.004,-0.0559999999999999,-0.017,-1.577,0.02,-0.997,90.0,89.7,normal,D3
594,616.93,89.7,40.576752,-3.53725,0.023,-0.004,-0.01,-0.013,-1.57,0.001,-1.002,90.0,89.7,normal,D3
595,617.93,89.9,40.576843,-3.537528,0.01,0.005,-0.031,-0.025,-1.5759999999999998,-0.004,-1.009,90.0,89.9,normal,D3
596,618.94,89.8,40.576931,-3.537789,0.054,-0.017,-0.019,-0.005,-1.564,-0.004,-1.013,90.0,89.9,normal,D3
597,619.93,89.5,40.577026,-3.53806,-0.023,0.01,-0.0409999999999999,-0.044,-1.5730000000000002,-0.01,-1.026,90.0,89.8,normal,D3
598,620.91,89.8,40.577126,-3.538331,0.015,0.034,-0.0289999999999999,-0.023,-1.556,-0.013,-1.032,90.0,89.8,normal,D3
599,621.94,89.7,40.577217,-3.538592,0.03,-0.0279999999999999,-0.0139999999999999,-0.012,-1.5630000000000002,-0.024,-1.04,90.0,89.8,normal,D3
600,622.93,89.7,40.577312,-3.538856,-0.019,-0.0069999999999999,-0.003,-0.004,-1.5530000000000002,-0.018,-1.047,90.0,89.7,normal,D3
601,623.93,89.9,40.577419,-3.539128,-0.055,-0.0069999999999999,-0.012,-0.009,-1.5530000000000002,-0.005,-1.055,90.0,89.9,normal,D3
602,625.0,89.9,40.577518,-3.539394,-0.015,0.012,0.002,-0.01,-1.56,-0.01,-1.064,90.0,89.9,normal,D3
603,625.94,89.6,40.577625,-3.5396589999999994,-0.019,0.017,0.013,-0.004,-1.56,-0.022,-1.082,90.0,89.9,normal,D3
604,626.95,89.6,40.577724,-3.5399160000000003,-0.022,-0.01,-0.037,-0.017,-1.5619999999999998,-0.018,-1.088,90.0,89.6,normal,D3
605,627.93,89.5,40.577824,-3.540179,-0.016,-0.009,-0.017,-0.019,-1.57,-0.024,-1.095,90.0,89.6,normal,D3
606,628.91,88.9,40.57793,-3.540432,-0.062,0.053,-0.063,-0.04,-1.5730000000000002,-0.021,-1.103,90.0,89.5,normal,D3
607,629.91,90.0,40.578041,-3.540689,-0.012,-0.0069999999999999,-0.0139999999999999,-0.016,-1.569,-0.022,-1.111,90.0,90.0,normal,D3
608,630.91,89.9,40.578152,-3.540941000000001,-0.055,-0.027,0.006,-0.0069999999999999,-1.565,-0.018,-1.115,90.0,90.0,normal,D3
609,631.91,90.1,40.578262,-3.5411980000000005,0.034,-0.008,-0.006,-0.002,-1.56,-0.025,-1.121,90.0,90.1,normal,D3
610,632.92,89.6,40.578369,-3.541449,0.011,0.002,0.011,0.012,-1.551,-0.02,-1.121,90.0,89.6,normal,D3
611,633.91,90.1,40.578491,-3.541709,0.01,-0.0139999999999999,0.0,0.001,-1.545,-0.003,-1.119,90.0,89.6,normal,D3
612,634.92,90.7,40.578613,-3.5419629999999995,-0.027,0.016,0.006,0.004,-1.548,-0.0069999999999999,-1.122,90.0,90.1,normal,D3
613,635.94,90.6,40.578739,-3.542212,0.027,-0.02,-0.005,-0.005,-1.547,-0.0289999999999999,-1.129,90.0,90.7,normal,D3
614,636.98,90.4,40.578869,-3.5424519999999995,-0.034,-0.002,-0.03,-0.015,-1.547,-0.032,-1.141,90.0,90.6,normal,D3
615,637.91,90.3,40.579006,-3.5426910000000005,-0.033,0.006,0.024,0.01,-1.534,-0.032,-1.147,90.0,90.4,normal,D3
616,638.91,89.9,40.57914,-3.542936,0.004,0.0069999999999999,0.0579999999999999,0.021,-1.528,-0.023,-1.153,90.0,89.9,normal,D3
617,639.92,89.7,40.579273,-3.543172,-0.063,0.017,-0.011,-0.004,-1.54,-0.013,-1.153,90.0,89.7,normal,D3
618,640.92,88.8,40.579411,-3.543404,0.021,0.004,0.008,0.013,-1.538,-0.01,-1.155,90.0,89.7,normal,D3
619,641.92,88.9,40.579548,-3.5436400000000003,-0.0289999999999999,0.0289999999999999,-0.02,-0.009,-1.537,0.0,-1.156,90.0,88.9,normal,D3
620,642.92,88.8,40.579689,-3.543875,-0.012,0.015,0.015,0.016,-1.528,0.003,-1.158,90.0,88.8,normal,D3
621,643.92,88.7,40.57983,-3.544107,0.019,0.0279999999999999,0.03,0.023,-1.54,-0.009,-1.165,90.0,88.7,normal,D3
622,644.99,88.7,40.579975,-3.5443290000000003,-0.044,0.0289999999999999,-0.008,0.001,-1.535,-0.0139999999999999,-1.171,90.0,88.7,normal,D3
623,645.92,88.8,40.58012,-3.5445519999999995,-0.005,0.004,0.031,0.01,-1.545,-0.01,-1.177,90.0,88.8,normal,D3
624,646.93,88.4,40.580269,-3.544768,-0.011,-0.002,0.002,-0.0069999999999999,-1.543,-0.008,-1.176,90.0,88.5,normal,D3
625,647.92,88.5,40.580418,-3.544983,-0.0139999999999999,0.046,0.004,0.004,-1.537,-0.019,-1.187,90.0,88.5,normal,D3
626,648.93,87.7,40.58057,-3.545197,-0.084,0.001,-0.01,-0.002,-1.539,-0.016,-1.195,90.0,88.5,normal,D3
627,649.93,88.1,40.580719,-3.545404,-0.0289999999999999,0.0279999999999999,0.034,0.013,-1.5219999999999998,-0.012,-1.204,90.0,88.1,normal,D3
628,650.92,88.3,40.580868,-3.545609,-0.062,0.0139999999999999,-0.02,-0.009,-1.524,-0.009,-1.211,90.0,88.3,normal,D3
629,651.96,87.5,40.58102,-3.545817,-0.003,0.005,0.0139999999999999,0.017,-1.536,-0.001,-1.214,90.0,88.3,normal,D3
630,652.93,87.5,40.581177,-3.5460199999999995,-0.055,0.016,0.022,0.01,-1.53,-0.001,-1.214,90.0,87.5,normal,D3
631,654.03,89.7,40.581341,-3.546222,-0.015,0.015,0.0,0.004,-1.551,-0.017,-1.221,90.0,89.7,normal,D3
632,654.94,87.7,40.581486,-3.546427,0.0,0.003,0.016,0.015,-1.537,0.001,-1.217,90.0,89.7,normal,D3
633,655.93,87.4,40.581642,-3.5466269999999995,0.018,-0.018,-0.005,0.004,-1.546,0.008,-1.213,90.0,87.7,normal,D3
634,656.91,87.3,40.581802,-3.546831,0.021,-0.004,0.009,0.011,-1.537,0.001,-1.211,90.0,87.4,normal,D3
