,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Maximum allowed speed of current road (km/h),GPS speed (km/h) [same as in RAW GPS]],class,Driver
808,32.21,81.1,40.505581,-3.363263,-0.0409999999999999,0.104,0.05,0.017,-1.5630000000000002,0.0409999999999999,2.974,-1.0,81.1,normal,D6
809,33.23,80.9,40.50552,-3.363513,-0.025,0.034,-0.0289999999999999,-0.009,-1.561,0.046,2.984,-1.0,80.9,normal,D6
810,34.25,80.7,40.505455,-3.363767,-0.035,0.026,-0.02,-0.015,-1.579,0.034,3.004,-1.0,80.7,normal,D6
811,35.23,81.0,40.505390000000006,-3.364013,0.077,0.061,-0.002,-0.001,-1.579,0.039,3.015,-1.0,81.0,normal,D6
812,36.24,81.3,40.505318,-3.364259,-0.0069999999999999,0.121,0.055,0.026,-1.58,0.043,3.018,-1.0,81.3,normal,D6
813,37.25,81.8,40.505241,-3.3645050000000003,0.019,0.095,0.0069999999999999,-0.0069999999999999,-1.578,0.046,3.02,-1.0,81.8,normal,D6
814,38.21,82.5,40.505157,-3.364747,0.004,0.06,-0.003,-0.003,-1.5759999999999998,0.05,3.035,-1.0,82.5,normal,D6
815,39.21,83.2,40.50507,-3.3649910000000003,-0.013,-0.008,0.004,0.0069999999999999,-1.59,0.008,3.0460000000000003,-1.0,83.2,normal,D6
816,40.22,84.1,40.504974,-3.365235,0.008,0.062,-0.027,-0.003,-1.587,0.005,3.055,-1.0,84.1,normal,D6
817,41.2,85.4,40.504879,-3.365465,-0.002,-0.071,-0.011,-0.0069999999999999,-1.587,0.008,3.0780000000000003,-1.0,85.4,normal,D6
818,42.22,86.5,40.504772,-3.36571,-0.015,-0.015,0.024,0.037,-1.587,0.03,3.1010000000000004,-1.0,86.5,normal,D6
819,43.22,89.3,40.504658,-3.365957,0.07,0.1169999999999999,0.07,0.031,-1.584,0.042,3.102,-1.0,89.3,normal,D6
820,44.22,91.9,40.504539,-3.366194,-0.031,-0.002,-0.042,-0.025,-1.626,-0.003,3.077,-1.0,91.9,normal,D6
821,45.21,93.7,40.50441,-3.366449,-0.088,0.044,-0.06,-0.038,-1.607,0.024,3.063,-1.0,93.7,normal,D6
822,46.23,94.9,40.504288,-3.366713,-0.012,0.038,-0.07,-0.0559999999999999,-1.6130000000000002,0.045,3.045,-1.0,94.9,normal,D6
823,47.21,95.5,40.504158,-3.366975,0.0139999999999999,-0.038,-0.073,-0.046,-1.598,0.045,3.024,-1.0,95.5,normal,D6
824,48.25,95.7,40.504025,-3.367236,0.031,-0.0,-0.0,-0.03,-1.582,0.023,3.006,-1.0,95.7,normal,D6
825,49.21,96.9,40.503883,-3.3675040000000003,0.004,-0.021,0.008,-0.001,-1.571,0.0289999999999999,2.987,-1.0,96.9,normal,D6
826,50.21,97.2,40.50375,-3.367781,-0.1009999999999999,0.017,-0.032,-0.011,-1.5659999999999998,0.0289999999999999,2.967,-1.0,97.2,normal,D6
827,51.26,97.2,40.50362,-3.36805,0.109,-0.073,0.009,0.015,-1.554,0.027,2.958,-1.0,97.2,normal,D6
828,52.21,98.4,40.50349,-3.368336,0.081,-0.062,0.013,-0.0069999999999999,-1.558,0.026,2.952,-1.0,98.4,normal,D6
829,53.22,98.4,40.503372,-3.3685970000000003,-0.064,0.055,-0.027,-0.008,-1.557,0.039,2.937,-1.0,98.4,normal,D6
830,54.35,99.1,40.50322,-3.368867,-0.033,0.003,-0.043,-0.003,-1.5630000000000002,0.023,2.917,-1.0,99.1,normal,D6
831,55.3,100.0,40.503082,-3.369164,0.013,-0.009,-0.044,-0.008,-1.565,0.02,2.902,-1.0,100.0,normal,D6
832,56.21,98.8,40.50296,-3.369441,0.018,-0.013,-0.015,-0.026,-1.561,0.012,2.891,-1.0,98.8,normal,D6
833,57.25,98.0,40.502831,-3.369717,-0.019,-0.0279999999999999,-0.0289999999999999,-0.027,-1.551,0.04,2.899,-1.0,98.0,normal,D6
834,58.23,97.4,40.502701,-3.36999,0.066,0.002,-0.017,-0.017,-1.533,0.03,2.892,-1.0,97.4,normal,D6
835,59.23,96.7,40.502563,-3.370264,0.009,0.023,-0.0069999999999999,-0.003,-1.536,0.033,2.887,-1.0,96.7,normal,D6
836,61.3,95.4,40.502289000000005,-3.370799,-0.122,0.068,0.021,0.019,-1.5419999999999998,0.034,2.872,-1.0,95.4,normal,D6
837,62.21,96.4,40.502159000000006,-3.371068,-0.019,-0.001,-0.009,0.001,-1.556,0.04,2.872,-1.0,96.4,normal,D6
838,63.24,96.9,40.502022,-3.371331,-0.072,0.022,0.013,-0.003,-1.557,0.024,2.867,-1.0,96.9,normal,D6
839,64.24,96.8,40.501888,-3.371602,-0.0559999999999999,0.015,0.026,0.017,-1.5519999999999998,0.021,2.86,-1.0,96.8,normal,D6
840,65.21,97.0,40.501755,-3.37187,0.0069999999999999,0.006,0.019,0.018,-1.5519999999999998,0.023,2.855,-1.0,97.0,normal,D6
841,66.22,97.7,40.501629,-3.372143,0.0559999999999999,-0.03,0.004,-0.009,-1.556,0.011,2.8510000000000004,-1.0,97.0,normal,D6
842,67.2,98.4,40.501503,-3.372407,0.088,-0.013,0.027,0.017,-1.558,0.0139999999999999,2.845,120.0,98.7,normal,D6
843,68.24,98.7,40.501369,-3.372684,-0.103,0.006,-0.036,-0.011,-1.5519999999999998,0.025,2.849,120.0,96.6,normal,D6
844,69.21,96.6,40.501244,-3.372962,-0.016,0.021,-0.013,0.012,-1.551,0.026,2.849,120.0,96.6,normal,D6
845,70.26,98.6,40.50111,-3.3732290000000003,0.003,-0.0139999999999999,-0.0279999999999999,-0.008,-1.5590000000000002,0.0279999999999999,2.846,120.0,98.6,normal,D6
846,71.23,98.6,40.500969,-3.3734940000000004,-0.174,0.093,-0.057,-0.023,-1.55,0.012,2.835,120.0,98.6,normal,D6
847,72.21,99.1,40.500835,-3.3737550000000005,0.23,-0.077,0.107,0.034,-1.5490000000000002,0.0139999999999999,2.82,120.0,99.1,normal,D6
848,73.22,99.3,40.500698,-3.374045,-0.039,-0.008,0.013,0.011,-1.546,0.02,2.822,120.0,99.1,normal,D6
849,74.2,99.5,40.500565,-3.3743230000000004,-0.09,0.0819999999999999,-0.021,0.006,-1.541,0.037,2.827,120.0,99.5,normal,D6
850,75.22,99.5,40.500427,-3.374593,0.049,0.042,-0.018,0.011,-1.543,0.035,2.815,120.0,99.5,normal,D6
851,76.21,99.7,40.500294,-3.374868,-0.102,0.0819999999999999,-0.035,0.0069999999999999,-1.545,0.036,2.805,120.0,99.5,normal,D6
852,77.24,99.5,40.50016,-3.375144,-0.026,0.003,0.015,0.013,-1.543,0.037,2.8,120.0,99.5,normal,D6
853,78.22,99.9,40.500031,-3.375429,-0.057,-0.011,-0.009,-0.008,-1.54,0.055,2.8160000000000003,120.0,99.9,normal,D6
854,79.21,99.3,40.499908000000005,-3.375712,0.033,-0.066,-0.022,-0.016,-1.539,0.068,2.841,120.0,99.3,normal,D6
855,80.23,98.9,40.499779,-3.3759879999999995,-0.021,0.015,0.013,0.001,-1.546,0.043,2.845,120.0,99.3,normal,D6
856,81.21,98.7,40.499638,-3.376256,-0.162,0.087,-0.012,0.0,-1.561,0.016,2.84,120.0,99.3,normal,D6
857,82.22,99.5,40.499516,-3.376523,-0.025,-0.036,0.019,-0.009,-1.561,0.023,2.844,120.0,102.1,normal,D6
858,83.21,100.4,40.499374,-3.3767940000000003,0.033,-0.012,0.006,-0.012,-1.557,0.008,2.849,120.0,102.1,normal,D6
859,84.21,102.1,40.499233,-3.377056,-0.049,0.026,-0.031,-0.037,-1.55,0.034,2.849,120.0,102.1,normal,D6
860,85.21,100.1,40.4991,-3.377331,-0.071,0.048,0.0139999999999999,-0.013,-1.5519999999999998,0.038,2.846,120.0,102.1,normal,D6
861,86.21,99.6,40.498962,-3.3776080000000004,-0.081,0.033,-0.035,-0.026,-1.554,0.036,2.847,120.0,98.8,normal,D6
862,87.23,98.8,40.498825,-3.377875,0.016,-0.006,-0.0279999999999999,-0.009,-1.554,0.032,2.846,120.0,98.8,normal,D6
863,88.24,98.1,40.49868,-3.37812,0.098,0.015,-0.003,-0.016,-1.5519999999999998,0.0289999999999999,2.839,120.0,98.8,normal,D6
864,89.22,98.3,40.498543,-3.378395,0.069,-0.022,0.023,0.012,-1.544,0.024,2.84,120.0,98.2,normal,D6
865,90.22,98.2,40.498405,-3.378667,-0.026,0.005,-0.023,-0.012,-1.557,0.0279999999999999,2.839,120.0,98.2,normal,D6
866,91.24,98.2,40.498268,-3.3789300000000004,-0.073,0.011,-0.02,0.011,-1.545,0.0289999999999999,2.84,120.0,98.2,normal,D6
867,92.24,96.4,40.498135,-3.379196,0.0819999999999999,0.027,-0.006,0.002,-1.547,0.0409999999999999,2.845,120.0,98.2,normal,D6
868,93.22,97.3,40.498009,-3.37945,-0.03,0.04,-0.013,-0.001,-1.5419999999999998,0.022,2.845,120.0,98.2,normal,D6
869,94.24,97.5,40.497871,-3.379718,0.016,0.005,-0.008,-0.004,-1.5530000000000002,0.012,2.838,120.0,97.6,normal,D6
870,95.22,97.6,40.497738,-3.37998,0.072,0.004,0.0069999999999999,-0.008,-1.55,0.012,2.839,120.0,97.6,normal,D6
871,96.22,97.6,40.497601,-3.380246,-0.018,-0.002,-0.006,0.005,-1.545,-0.0,2.8360000000000003,120.0,97.6,normal,D6
872,97.22,97.3,40.497478,-3.380515,0.0,-0.009,0.027,0.015,-1.541,0.017,2.833,120.0,97.6,normal,D6
873,98.23,96.6,40.497349,-3.38078,-0.109,-0.02,-0.031,-0.012,-1.5419999999999998,0.026,2.838,120.0,97.6,normal,D6
874,99.23,97.7,40.497215,-3.38105,-0.008,0.002,-0.015,-0.001,-1.5490000000000002,0.0279999999999999,2.841,120.0,97.6,normal,D6
875,100.22,97.7,40.497074,-3.3813150000000003,-0.003,0.023,-0.025,-0.003,-1.548,0.036,2.839,120.0,97.6,normal,D6
876,101.27,97.1,40.496941,-3.3815800000000005,0.046,0.021,-0.047,-0.02,-1.558,0.0139999999999999,2.834,120.0,97.6,normal,D6
877,102.22,97.0,40.496799,-3.381848,0.12,0.031,0.027,-0.016,-1.557,0.011,2.83,120.0,97.6,normal,D6
878,103.21,96.6,40.49667,-3.38211,0.076,-0.018,-0.001,-0.011,-1.564,0.022,2.834,120.0,95.3,normal,D6
879,104.22,96.4,40.496529,-3.3823760000000003,-0.085,-0.023,-0.027,-0.024,-1.548,0.048,2.849,120.0,95.3,normal,D6
880,105.24,96.0,40.496399,-3.382623,-0.06,0.017,-0.015,0.017,-1.538,0.034,2.859,120.0,95.3,normal,D6
881,106.21,96.0,40.496265,-3.382881,-0.022,-0.0409999999999999,0.022,-0.002,-1.541,0.012,2.86,120.0,95.3,normal,D6
882,107.26,95.4,40.496128000000006,-3.383136,0.03,-0.047,0.034,0.003,-1.531,0.021,2.873,120.0,95.3,normal,D6
883,108.23,95.7,40.495987,-3.383395,0.061,-0.053,0.055,0.034,-1.524,0.051,2.895,120.0,95.3,normal,D6
884,109.23,95.3,40.495842,-3.383637,-0.079,0.0139999999999999,0.003,0.015,-1.529,0.062,2.914,120.0,95.3,normal,D6
885,110.28,94.5,40.495701,-3.383881,-0.045,0.042,-0.001,0.011,-1.533,0.0289999999999999,2.905,120.0,95.3,normal,D6
886,111.22,94.0,40.495556,-3.384126,0.048,0.019,-0.013,0.0,-1.543,0.003,2.886,120.0,94.1,normal,D6
887,112.21,94.1,40.495411,-3.384368,0.003,0.001,0.021,0.024,-1.546,0.018,2.879,120.0,94.1,normal,D6
888,113.21,94.1,40.49527,-3.384613,-0.027,0.015,-0.022,0.012,-1.556,0.0279999999999999,2.88,120.0,94.1,normal,D6
889,114.22,95.0,40.495121000000005,-3.3848580000000004,0.026,-0.02,0.008,0.018,-1.5530000000000002,0.032,2.882,120.0,94.1,normal,D6
890,115.22,94.2,40.494968,-3.385104,-0.004,-0.035,0.025,0.016,-1.564,0.024,2.883,120.0,94.2,normal,D6
891,116.21,94.2,40.494823,-3.385352,-0.0559999999999999,-0.016,-0.012,-0.008,-1.5719999999999998,-0.002,2.883,120.0,94.2,normal,D6
892,117.23,95.1,40.494682,-3.385594,0.023,-0.0069999999999999,-0.004,-0.011,-1.5630000000000002,0.017,2.885,120.0,94.2,normal,D6
893,118.25,95.2,40.494545,-3.385838,0.04,-0.061,0.021,0.006,-1.57,0.021,2.886,120.0,95.1,normal,D6
894,119.22,95.1,40.494411,-3.386084,0.038,0.008,0.043,-0.016,-1.561,0.032,2.888,120.0,95.1,normal,D6
895,120.21,96.0,40.494267,-3.3863220000000003,-0.024,0.013,-0.001,0.011,-1.551,0.038,2.889,120.0,95.1,normal,D6
896,121.23,96.0,40.49411,-3.386564,-0.034,-0.009,0.03,0.0139999999999999,-1.5490000000000002,0.043,2.89,120.0,97.0,normal,D6
897,122.24,97.0,40.49395,-3.386811,0.099,0.002,0.044,0.0069999999999999,-1.551,0.044,2.895,120.0,97.0,normal,D6
898,123.21,96.9,40.49379,-3.387052,0.065,-0.01,0.024,0.009,-1.5519999999999998,0.045,2.895,120.0,96.1,normal,D6
899,124.22,96.1,40.493629,-3.3872980000000004,0.003,0.006,-0.009,-0.004,-1.55,0.042,2.893,120.0,96.1,normal,D6
900,125.21,96.1,40.493469,-3.387536,0.177,-0.064,0.031,0.01,-1.5530000000000002,0.039,2.892,120.0,96.7,normal,D6
901,126.21,96.7,40.493313,-3.387769,0.0139999999999999,-0.001,0.022,0.011,-1.55,0.042,2.892,120.0,96.7,normal,D6
902,127.22,97.0,40.493156,-3.387996,0.005,0.018,0.016,0.027,-1.545,0.036,2.887,120.0,96.7,normal,D6
903,128.21,97.5,40.492996000000005,-3.388231,-0.084,0.045,-0.01,0.0,-1.5419999999999998,0.044,2.883,120.0,96.7,normal,D6
904,129.24,95.8,40.49284,-3.388469,-0.1,0.034,0.019,-0.004,-1.541,0.07,2.897,120.0,97.2,normal,D6
905,130.24,97.2,40.492676,-3.38871,-0.043,0.006,0.0069999999999999,0.01,-1.55,0.072,2.899,120.0,97.2,normal,D6
906,131.22,97.2,40.492504,-3.388927,-0.113,0.077,-0.031,-0.002,-1.551,0.049,2.893,120.0,97.2,normal,D6
907,132.21,95.4,40.492336,-3.389163,0.1169999999999999,-0.035,0.008,0.002,-1.556,0.047,2.885,120.0,95.4,normal,D6
908,133.24,96.6,40.492176,-3.3893980000000004,0.06,-0.018,-0.002,-0.01,-1.554,0.05,2.89,120.0,95.4,normal,D6
909,134.22,97.4,40.492008,-3.389631,-0.063,-0.0069999999999999,-0.044,0.004,-1.5519999999999998,0.061,2.898,120.0,95.4,normal,D6
910,135.21,98.5,40.491844,-3.389864,-0.068,0.062,0.002,-0.002,-1.5590000000000002,0.051,2.898,120.0,95.4,normal,D6
911,136.21,98.9,40.49168,-3.3901,0.067,-0.002,0.001,-0.011,-1.558,0.046,2.892,120.0,95.4,normal,D6
912,137.21,96.5,40.491512,-3.3903230000000004,0.153,-0.09,0.02,-0.006,-1.56,0.044,2.89,120.0,95.4,normal,D6
913,138.23,99.0,40.491337,-3.390564,-0.0819999999999999,0.066,-0.0279999999999999,0.004,-1.555,0.04,2.891,120.0,95.4,normal,D6
914,139.26,99.4,40.491165,-3.390807,0.0409999999999999,-0.024,0.008,0.018,-1.557,0.033,2.886,120.0,95.4,normal,D6
915,140.22,99.6,40.490982,-3.391057,0.103,-0.009,0.024,-0.006,-1.5590000000000002,0.0279999999999999,2.88,120.0,95.4,normal,D6
916,141.24,100.1,40.490795,-3.3913010000000003,-0.109,0.094,-0.026,-0.004,-1.558,0.031,2.867,-1.0,103.0,normal,D6
917,142.26,100.5,40.49062,-3.391524,0.093,-0.049,0.025,0.013,-1.5630000000000002,0.032,2.863,-1.0,103.0,normal,D6
918,143.21,101.3,40.490459,-3.391747,-0.121,0.077,-0.025,-0.004,-1.564,0.026,2.861,-1.0,103.0,normal,D6
919,144.27,100.5,40.490284,-3.391989,0.074,0.01,0.015,-0.005,-1.5630000000000002,0.026,2.8510000000000004,-1.0,103.0,normal,D6
920,145.21,100.4,40.490116,-3.392228,0.109,-0.124,0.032,0.0069999999999999,-1.561,0.005,2.8480000000000003,-1.0,103.0,normal,D6
921,146.27,101.1,40.489941,-3.3924769999999995,-0.055,-0.004,-0.024,-0.0279999999999999,-1.56,0.001,2.858,-1.0,103.0,normal,D6
922,147.22,101.5,40.489769,-3.392719,0.072,-0.035,0.013,0.022,-1.561,-0.003,2.847,-1.0,103.0,normal,D6
923,148.23,101.8,40.489594,-3.392956,0.037,-0.039,-0.021,-0.01,-1.565,-0.003,2.837,-1.0,103.0,normal,D6
924,149.22,103.0,40.489418,-3.3931980000000004,0.0279999999999999,-0.045,0.004,0.006,-1.564,0.003,2.832,-1.0,103.0,normal,D6
925,150.21,103.8,40.489231,-3.393447,-0.067,0.0289999999999999,-0.043,-0.03,-1.5659999999999998,-0.003,2.826,-1.0,103.0,normal,D6
926,151.22,102.9,40.489052,-3.393696,-0.077,0.015,-0.023,-0.01,-1.5659999999999998,0.017,2.824,120.0,103.2,normal,D6
927,152.24,102.2,40.488888,-3.393935,-0.071,0.009,-0.039,-0.024,-1.558,0.025,2.8310000000000004,120.0,103.2,normal,D6
928,153.28,103.2,40.488708,-3.394181,0.125,-0.072,0.061,0.023,-1.56,0.022,2.8280000000000003,120.0,103.2,normal,D6
929,154.22,104.3,40.488525,-3.394415,-0.06,0.023,-0.0069999999999999,-0.017,-1.557,0.019,2.822,120.0,104.4,normal,D6
930,155.21,104.4,40.488346,-3.394657,-0.085,0.016,-0.037,-0.01,-1.556,0.026,2.819,120.0,104.4,normal,D6
931,156.24,104.4,40.488167,-3.394886,-0.207,0.092,-0.062,-0.025,-1.5590000000000002,0.024,2.82,120.0,104.4,normal,D6
932,157.22,104.7,40.487976,-3.395141,0.094,-0.04,0.016,0.004,-1.561,0.022,2.823,120.0,104.0,normal,D6
933,158.22,104.3,40.487789,-3.395386,0.002,-0.064,0.003,0.004,-1.544,0.035,2.825,120.0,104.0,normal,D6
934,159.22,104.0,40.487606,-3.395628,-0.034,-0.005,-0.015,-0.004,-1.5419999999999998,0.033,2.837,120.0,104.0,normal,D6
935,160.22,103.8,40.487427,-3.3958760000000003,0.099,-0.063,0.039,0.024,-1.543,0.032,2.841,120.0,103.8,normal,D6
936,161.3,104.0,40.487244,-3.396124,0.063,-0.057,-0.018,0.004,-1.55,0.044,2.845,120.0,103.8,normal,D6
937,162.22,103.5,40.487053,-3.3963650000000003,-0.044,-0.013,-0.001,-0.0139999999999999,-1.55,0.042,2.858,120.0,103.5,normal,D6
938,163.22,102.9,40.486862,-3.396595,0.143,-0.1009999999999999,0.03,-0.005,-1.5519999999999998,0.035,2.87,120.0,103.5,normal,D6
939,164.22,103.1,40.486671,-3.396829,0.066,-0.019,-0.002,-0.01,-1.558,0.049,2.864,120.0,103.1,normal,D6
940,165.25,102.9,40.486481,-3.39706,0.038,-0.049,0.011,0.006,-1.5419999999999998,0.0409999999999999,2.867,120.0,103.1,normal,D6
941,166.24,102.7,40.48629,-3.3972910000000005,-0.171,0.076,-0.039,-0.006,-1.541,0.043,2.875,120.0,102.7,normal,D6
942,167.21,101.9,40.486099,-3.3975089999999994,-0.06,0.003,0.021,0.005,-1.545,0.049,2.886,120.0,101.9,normal,D6
943,168.23,102.3,40.485897,-3.397727,0.182,-0.113,0.057,-0.0139999999999999,-1.548,0.039,2.888,120.0,101.9,normal,D6
944,169.26,101.7,40.485714,-3.397933,-0.023,0.017,-0.001,-0.012,-1.544,0.039,2.893,120.0,101.7,normal,D6
945,170.24,102.7,40.485512,-3.3981410000000003,-0.024,0.036,0.003,0.002,-1.546,0.064,2.892,120.0,101.7,normal,D6
946,171.25,102.0,40.485321,-3.398347,0.073,-0.001,-0.006,-0.011,-1.555,0.069,2.893,120.0,101.8,normal,D6
947,172.24,101.8,40.485123,-3.3985510000000003,-0.021,0.0409999999999999,-0.022,-0.024,-1.554,0.069,2.899,120.0,101.8,normal,D6
948,173.22,101.1,40.484917,-3.398753,0.013,-0.013,-0.021,-0.006,-1.5530000000000002,0.073,2.901,120.0,101.8,normal,D6
949,174.2,101.3,40.484707,-3.398966,0.035,-0.01,-0.021,-0.017,-1.5419999999999998,0.064,2.902,120.0,101.8,normal,D6
950,175.22,101.6,40.484524,-3.39915,-0.1939999999999999,0.107,-0.052,-0.021,-1.5419999999999998,0.064,2.904,120.0,101.7,normal,D6
951,176.22,101.7,40.484314000000005,-3.39936,-0.055,0.134,0.016,0.008,-1.545,0.054,2.892,120.0,101.7,normal,D6
952,177.29,100.9,40.484108,-3.399572,-0.175,0.099,-0.012,0.009,-1.5490000000000002,0.046,2.883,120.0,100.9,normal,D6
953,178.23,100.9,40.483906,-3.399774,-0.072,0.073,0.006,0.017,-1.5490000000000002,0.048,2.878,120.0,100.9,normal,D6
954,179.23,101.8,40.4837,-3.399981,-0.008,0.022,-0.008,-0.003,-1.547,0.048,2.872,120.0,101.7,normal,D6
955,180.23,101.7,40.483494,-3.400168,-0.087,0.071,0.0139999999999999,0.02,-1.546,0.031,2.862,120.0,101.7,normal,D6
956,181.23,104.1,40.483284000000005,-3.4003690000000004,-0.076,0.0139999999999999,-0.044,-0.017,-1.544,0.035,2.858,120.0,104.1,normal,D6
957,182.24,101.3,40.483074,-3.400584,-0.052,0.061,-0.015,0.003,-1.544,0.026,2.844,120.0,104.1,normal,D6
958,183.28,102.1,40.482883,-3.4007690000000004,-0.122,0.103,-0.034,-0.01,-1.543,0.024,2.834,120.0,104.1,normal,D6
959,184.2,102.5,40.482666,-3.400981,0.089,-0.048,0.032,-0.008,-1.543,0.03,2.827,120.0,104.1,normal,D6
960,185.22,102.1,40.482475,-3.401177,0.024,-0.05,-0.003,0.001,-1.543,0.031,2.829,120.0,104.1,normal,D6
961,186.23,102.1,40.482265000000005,-3.401383,0.114,-0.052,0.019,-0.008,-1.545,0.04,2.83,120.0,104.1,normal,D6
962,187.29,101.4,40.482056,-3.401587,-0.036,0.042,-0.034,-0.001,-1.548,0.037,2.824,120.0,102.1,normal,D6
963,188.22,102.2,40.481842,-3.401797,-0.163,0.098,-0.039,-0.011,-1.551,0.038,2.818,120.0,102.1,normal,D6
964,189.24,102.5,40.481644,-3.401992,-0.168,0.069,-0.043,-0.015,-1.551,0.037,2.818,120.0,102.1,normal,D6
965,190.21,102.5,40.481445,-3.402184,-0.073,0.05,-0.043,-0.05,-1.5530000000000002,0.035,2.813,120.0,102.1,normal,D6
966,191.26,100.7,40.481239,-3.4023830000000004,-0.055,0.019,-0.064,-0.025,-1.5530000000000002,0.0289999999999999,2.806,120.0,102.1,normal,D6
967,192.24,102.1,40.481033,-3.402584,0.027,0.048,0.002,0.008,-1.5530000000000002,0.033,2.801,120.0,102.1,normal,D6
968,193.22,101.7,40.480831,-3.402782,0.033,-0.059,-0.002,-0.009,-1.557,0.035,2.798,120.0,100.5,normal,D6
969,194.21,100.5,40.480621,-3.402976,-0.124,0.05,-0.059,-0.042,-1.557,0.036,2.805,120.0,100.5,normal,D6
970,195.21,101.5,40.480415,-3.403169,-0.031,0.047,-0.036,-0.038,-1.55,0.001,2.793,120.0,100.2,normal,D6
971,196.22,100.2,40.480213,-3.403366000000001,-0.094,0.0289999999999999,-0.059,-0.018,-1.548,0.004,2.779,120.0,100.2,normal,D6
972,197.22,101.2,40.480007,-3.403565,0.031,-0.022,0.015,0.002,-1.546,0.005,2.764,120.0,101.2,normal,D6
973,198.21,103.0,40.479813,-3.403779,-0.0069999999999999,0.008,0.025,0.0139999999999999,-1.551,0.004,2.753,120.0,103.0,normal,D6
974,199.21,101.6,40.47961,-3.403979,-0.138,0.046,-0.036,-0.017,-1.551,0.006,2.749,120.0,103.0,normal,D6
975,200.21,100.8,40.479427,-3.4041550000000003,-0.158,0.085,-0.042,-0.004,-1.55,0.003,2.7310000000000003,120.0,100.8,normal,D6
976,201.25,100.3,40.479221,-3.404367,0.027,-0.008,-0.011,-0.0139999999999999,-1.55,0.008,2.712,120.0,101.2,normal,D6
977,202.22,101.2,40.479038,-3.404575,0.055,-0.019,0.012,-0.017,-1.5530000000000002,0.015,2.699,120.0,101.2,normal,D6
978,203.21,97.6,40.478855,-3.4047940000000003,0.047,0.017,0.013,0.0139999999999999,-1.5519999999999998,0.01,2.685,120.0,98.3,normal,D6
979,204.21,98.3,40.478672,-3.405012,-0.076,0.081,-0.012,-0.013,-1.544,-0.015,2.661,120.0,98.3,normal,D6
980,205.21,99.4,40.478481,-3.405238,0.0139999999999999,-0.048,0.0289999999999999,0.012,-1.5419999999999998,-0.008,2.661,120.0,99.8,normal,D6
981,206.27,99.8,40.478294,-3.405473,-0.113,0.075,-0.051,-0.015,-1.54,-0.011,2.655,120.0,99.8,normal,D6
982,207.24,99.6,40.478111,-3.405706,0.1169999999999999,-0.068,0.022,0.002,-1.546,-0.013,2.639,120.0,99.8,normal,D6
983,208.23,99.4,40.477936,-3.405935,0.053,-0.0289999999999999,-0.026,-0.012,-1.544,-0.02,2.623,120.0,99.4,normal,D6
984,209.28,99.4,40.47776,-3.406165,-0.123,0.053,-0.025,0.008,-1.544,-0.0289999999999999,2.611,120.0,99.4,normal,D6
985,210.28,99.6,40.477585,-3.406397,0.032,-0.077,0.004,-0.0069999999999999,-1.539,-0.024,2.605,120.0,99.4,normal,D6
986,211.22,99.4,40.477425,-3.406632,-0.163,0.061,-0.011,0.002,-1.54,-0.027,2.597,120.0,99.4,normal,D6
987,212.22,98.2,40.477261,-3.4068690000000004,-0.159,0.085,-0.0289999999999999,-0.002,-1.543,-0.032,2.573,120.0,99.4,normal,D6
988,213.22,99.8,40.477104,-3.40712,0.011,-0.033,-0.011,-0.018,-1.5630000000000002,-0.033,2.5580000000000003,120.0,98.7,normal,D6
989,214.23,98.7,40.476952,-3.407359,0.151,-0.038,0.0069999999999999,-0.019,-1.574,-0.016,2.545,120.0,98.7,normal,D6
990,215.21,99.3,40.476799,-3.4076150000000003,-0.104,-0.0,-0.05,-0.024,-1.571,-0.009,2.5610000000000004,120.0,100.9,normal,D6
991,216.21,100.9,40.476639,-3.407874,-0.054,0.006,-0.008,-0.0069999999999999,-1.554,0.003,2.567,120.0,100.9,normal,D6
992,217.26,97.7,40.476494,-3.4081300000000003,0.069,0.019,0.011,0.004,-1.551,0.008,2.569,120.0,98.2,normal,D6
993,218.25,98.2,40.476334,-3.408397,-0.083,0.089,-0.023,-0.0139999999999999,-1.5519999999999998,0.004,2.569,120.0,98.2,normal,D6
994,219.22,98.4,40.476192,-3.408663,-0.084,0.0289999999999999,-0.022,-0.019,-1.545,-0.017,2.562,120.0,98.2,normal,D6
995,220.22,97.3,40.476051,-3.408925,-0.081,-0.005,-0.0,0.003,-1.5490000000000002,-0.003,2.568,120.0,97.3,normal,D6
996,221.26,97.5,40.475906,-3.409192,0.0139999999999999,-0.037,0.022,0.008,-1.548,-0.003,2.57,120.0,97.3,normal,D6
997,222.25,97.8,40.475777,-3.40945,0.012,0.013,0.0,0.006,-1.5530000000000002,-0.004,2.567,120.0,97.4,normal,D6
998,223.22,97.4,40.475636,-3.409722,0.015,0.0139999999999999,-0.012,0.002,-1.548,-0.017,2.563,120.0,97.4,normal,D6
999,224.24,96.5,40.475517,-3.409985,-0.042,0.001,0.001,0.004,-1.546,-0.025,2.556,120.0,97.4,normal,D6
1000,225.22,96.4,40.475384000000005,-3.4102660000000005,-0.031,-0.004,-0.013,-0.002,-1.551,-0.002,2.563,120.0,97.4,normal,D6
