,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Maximum allowed speed of current road (km/h),GPS speed (km/h) [same as in RAW GPS]],class,Driver
681,90.87,95.5,40.57864,-3.542057,0.024,0.022,-0.012,-0.012,-1.575,0.008,-2.482,90.0,96.4,normal,D1
682,91.89,96.4,40.578506,-3.5417970000000003,-0.001,0.018,-0.009,-0.01,-1.575,-0.008,-2.483,90.0,96.4,normal,D1
683,92.91,96.6,40.578384,-3.541529,0.0139999999999999,-0.019,-0.008,-0.001,-1.5719999999999998,-0.008,-2.488,90.0,96.4,normal,D1
684,93.88,96.2,40.578259,-3.54126,-0.025,-0.036,-0.008,-0.018,-1.5719999999999998,0.005,-2.483,90.0,96.2,normal,D1
685,94.87,96.1,40.578140000000005,-3.5410120000000003,-0.017,-0.002,-0.009,-0.01,-1.571,0.03,-2.472,90.0,96.2,normal,D1
686,95.88,96.1,40.578014,-3.540748,-0.017,0.0409999999999999,-0.001,-0.001,-1.5619999999999998,0.017,-2.467,90.0,96.1,normal,D1
687,96.88,95.8,40.577896,-3.540483,0.001,0.043,-0.016,-0.018,-1.56,0.017,-2.46,90.0,96.1,normal,D1
688,97.87,95.8,40.577774,-3.540208,-0.005,0.011,-0.005,-0.006,-1.558,-0.005,-2.464,90.0,95.8,normal,D1
689,98.88,95.5,40.577656,-3.539946,-0.042,-0.015,-0.015,-0.0069999999999999,-1.5590000000000002,-0.012,-2.467,90.0,95.8,normal,D1
690,99.93,95.0,40.577541,-3.539668,0.003,-0.008,-0.0069999999999999,-0.004,-1.557,-0.009,-2.468,90.0,95.0,normal,D1
691,100.93,95.1,40.577438,-3.539388,-0.016,0.063,-0.015,-0.018,-1.557,-0.0,-2.471,90.0,95.0,normal,D1
692,101.92,94.1,40.577343,-3.539114,-0.015,0.004,0.0069999999999999,0.0069999999999999,-1.558,0.015,-2.479,90.0,93.9,normal,D1
693,102.87,93.9,40.577244,-3.538828,-0.048,0.013,-0.0,-0.004,-1.564,0.016,-2.476,90.0,93.9,normal,D1
694,103.87,94.6,40.577152000000005,-3.538543,0.019,-0.016,0.026,0.016,-1.564,0.017,-2.476,90.0,93.9,normal,D1
695,104.89,94.8,40.577053,-3.538246,-0.03,0.025,-0.006,0.002,-1.568,0.005,-2.488,90.0,94.8,normal,D1
696,105.9,94.8,40.576958000000005,-3.537951,-0.02,-0.031,-0.012,-0.0139999999999999,-1.5590000000000002,0.006,-2.502,90.0,94.8,normal,D1
697,106.89,93.7,40.576866,-3.537666,0.011,-0.032,0.022,0.013,-1.5619999999999998,0.01,-2.507,90.0,94.8,normal,D1
698,107.88,94.1,40.576771,-3.537384,0.0139999999999999,-0.01,-0.0139999999999999,-0.01,-1.565,0.015,-2.508,90.0,94.8,normal,D1
699,108.88,93.9,40.576683,-3.5371019999999995,0.045,0.02,0.017,0.0139999999999999,-1.561,-0.009,-2.521,90.0,94.8,normal,D1
700,109.88,94.0,40.576591,-3.536811,-0.0279999999999999,0.001,-0.004,-0.0,-1.57,-0.015,-2.5380000000000003,90.0,94.8,normal,D1
701,110.87,94.2,40.576492,-3.5365269999999995,0.013,-0.032,0.035,0.026,-1.5719999999999998,-0.027,-2.555,90.0,95.0,normal,D1
702,111.88,94.2,40.576393,-3.536242,0.0,0.098,-0.006,-0.002,-1.574,-0.035,-2.583,90.0,95.0,normal,D1
703,112.86,94.5,40.576294,-3.5359550000000004,-0.037,0.005,0.019,0.0,-1.579,-0.026,-2.6060000000000003,90.0,95.0,normal,D1
704,113.86,94.9,40.576191,-3.53568,-0.067,-0.035,0.006,-0.004,-1.582,-0.0289999999999999,-2.624,90.0,95.0,normal,D1
705,114.96,95.0,40.576073,-3.535407,-0.011,0.039,0.002,-0.008,-1.585,-0.039,-2.649,90.0,95.0,normal,D1
706,115.95,95.3,40.575954,-3.535125,-0.0409999999999999,0.023,-0.053,-0.063,-1.5830000000000002,-0.0409999999999999,-2.672,90.0,95.0,normal,D1
707,116.91,93.7,40.575832,-3.534864,-0.001,0.008,0.013,0.016,-1.57,-0.051,-2.689,90.0,93.6,normal,D1
708,117.94,93.6,40.575722,-3.534606,-0.024,0.0289999999999999,-0.003,-0.006,-1.587,-0.042,-2.7030000000000003,90.0,93.6,normal,D1
709,118.86,94.0,40.575603,-3.534346,-0.064,-0.001,0.002,-0.0069999999999999,-1.5830000000000002,-0.053,-2.715,90.0,93.6,normal,D1
710,119.88,93.9,40.575481,-3.534082,-0.1889999999999999,-0.03,0.0289999999999999,-0.025,-1.5730000000000002,-0.048,-2.722,90.0,93.7,normal,D1
711,120.88,93.7,40.575363,-3.5338160000000003,-0.012,-0.017,0.018,0.013,-1.571,-0.035,-2.7230000000000003,90.0,93.7,normal,D1
712,121.89,93.5,40.575237,-3.533556,-0.037,0.034,0.011,0.001,-1.5730000000000002,-0.0289999999999999,-2.73,90.0,93.7,normal,D1
713,122.87,93.5,40.575111,-3.533301,0.009,-0.02,0.012,0.0069999999999999,-1.5730000000000002,-0.015,-2.722,90.0,93.5,normal,D1
714,123.92,93.7,40.574986,-3.5330510000000004,-0.033,0.035,-0.006,-0.006,-1.58,-0.026,-2.712,90.0,93.5,normal,D1
715,124.88,94.1,40.57486,-3.532789,-0.052,0.02,-0.012,0.001,-1.588,-0.0579999999999999,-2.725,90.0,94.1,normal,D1
716,125.95,94.1,40.57473,-3.532525,-0.013,-0.027,0.006,0.001,-1.586,-0.047,-2.719,90.0,94.1,normal,D1
717,126.87,94.6,40.5746,-3.532279,-0.038,-0.049,0.0139999999999999,0.012,-1.59,-0.022,-2.699,90.0,94.1,normal,D1
718,127.88,95.2,40.574471,-3.532011,-0.017,-0.102,0.013,0.006,-1.588,-0.024,-2.67,90.0,94.1,normal,D1
719,128.89,95.7,40.574345,-3.5317510000000003,-0.013,0.012,0.005,0.006,-1.589,0.015,-2.643,90.0,94.1,normal,D1
720,129.87,96.0,40.574223,-3.5314870000000003,-0.027,-0.035,-0.005,-0.005,-1.59,-0.002,-2.623,90.0,95.9,normal,D1
721,130.86,95.9,40.5741,-3.531216,-0.021,0.021,-0.01,-0.011,-1.585,-0.009,-2.612,90.0,95.9,normal,D1
722,131.86,95.6,40.573978,-3.5309440000000003,0.012,0.018,-0.004,-0.005,-1.592,-0.01,-2.607,90.0,95.9,normal,D1
723,132.86,95.9,40.573864,-3.530675,-0.038,-0.012,-0.009,-0.002,-1.591,-0.004,-2.593,90.0,95.9,normal,D1
724,133.86,96.1,40.57375,-3.530402,-0.02,-0.048,0.025,0.009,-1.59,-0.004,-2.575,90.0,95.9,normal,D1
725,134.98,96.7,40.573635,-3.5301160000000005,-0.055,-0.009,0.0069999999999999,0.0069999999999999,-1.59,0.016,-2.556,90.0,95.9,normal,D1
726,135.92,97.6,40.573528,-3.5298230000000004,0.012,0.049,0.015,0.015,-1.584,0.004,-2.548,90.0,95.9,normal,D1
727,136.89,98.0,40.573429,-3.5295410000000005,-0.013,0.05,-0.0069999999999999,-0.001,-1.588,0.01,-2.539,90.0,98.0,normal,D1
728,137.9,98.0,40.573429,-3.5295410000000005,0.011,0.008,-0.003,-0.0,-1.587,0.006,-2.532,90.0,98.0,normal,D1
729,138.88,98.8,40.573208,-3.528931,-0.0,-0.006,-0.005,-0.006,-1.5830000000000002,0.004,-2.529,90.0,98.0,normal,D1
730,139.87,99.7,40.573109,-3.528633,0.024,-0.003,0.006,0.008,-1.582,0.004,-2.526,90.0,99.7,normal,D1
731,140.87,99.7,40.573006,-3.528324,-0.008,0.011,0.002,0.001,-1.578,0.004,-2.525,90.0,99.7,normal,D1
732,141.86,99.8,40.57291,-3.528018,-0.015,0.04,0.012,0.012,-1.582,-0.005,-2.535,90.0,99.8,normal,D1
733,142.89,99.6,40.572819,-3.527711,0.006,0.046,-0.018,-0.013,-1.584,-0.003,-2.544,90.0,99.8,normal,D1
734,143.87,99.1,40.572731,-3.5274019999999995,-0.026,0.011,-0.01,-0.006,-1.581,-0.009,-2.555,90.0,99.1,normal,D1
735,144.89,98.1,40.572636,-3.527104,0.017,0.008,-0.019,-0.0139999999999999,-1.569,0.004,-2.562,90.0,99.1,normal,D1
736,145.86,98.5,40.572544,-3.5268010000000003,-0.044,-0.032,0.013,0.017,-1.565,-0.003,-2.569,90.0,98.5,normal,D1
737,146.87,98.2,40.572449,-3.5264900000000003,0.016,0.031,0.013,0.019,-1.564,-0.0069999999999999,-2.585,90.0,98.2,normal,D1
738,147.86,97.4,40.572353,-3.5261980000000004,-0.05,0.044,-0.0069999999999999,0.002,-1.579,-0.033,-2.611,90.0,98.2,normal,D1
739,148.87,98.0,40.572269,-3.525917,-0.0289999999999999,0.018,-0.01,-0.003,-1.578,-0.025,-2.635,90.0,98.0,normal,D1
740,149.89,97.2,40.572174,-3.5256230000000004,-0.023,0.036,-0.022,-0.004,-1.578,-0.03,-2.659,90.0,98.0,normal,D1
741,150.88,97.9,40.572071,-3.5253300000000003,0.013,-0.011,0.019,0.016,-1.5830000000000002,-0.044,-2.682,90.0,98.0,normal,D1
742,151.87,98.1,40.571972,-3.525035,-0.003,0.024,-0.001,0.005,-1.582,-0.059,-2.708,90.0,98.4,normal,D1
743,152.89,98.4,40.571861,-3.524741000000001,-0.0289999999999999,-0.024,0.013,0.001,-1.584,-0.05,-2.729,90.0,98.4,normal,D1
744,153.87,99.0,40.571751,-3.524458,-0.005,-0.019,-0.006,0.003,-1.582,-0.052,-2.748,90.0,98.4,normal,D1
745,154.86,98.9,40.57164,-3.524171,0.033,0.025,0.0,0.002,-1.579,-0.06,-2.768,90.0,98.4,normal,D1
746,155.87,99.4,40.571514,-3.523895,0.011,0.004,-0.003,-0.003,-1.584,-0.07,-2.787,90.0,98.4,normal,D1
747,156.87,100.1,40.571388,-3.523621,-0.018,0.003,-0.023,-0.011,-1.584,-0.061,-2.7960000000000003,90.0,98.4,normal,D1
748,157.87,100.4,40.571259000000005,-3.5233410000000003,-0.0139999999999999,-0.015,-0.005,-0.011,-1.577,-0.05,-2.8,90.0,98.4,normal,D1
749,158.89,100.5,40.571121000000005,-3.5230620000000004,-0.004,0.037,-0.035,-0.035,-1.565,-0.059,-2.809,90.0,98.4,normal,D1
750,159.89,100.2,40.570976,-3.522789,-0.078,-0.037,-0.052,-0.051,-1.546,-0.069,-2.821,90.0,98.4,normal,D1
751,160.87,98.8,40.570831,-3.5225160000000004,-0.026,-0.046,-0.012,-0.026,-1.541,-0.07,-2.83,90.0,98.4,normal,D1
752,161.86,96.3,40.570683,-3.5222620000000004,-0.003,-0.04,-0.001,-0.0,-1.527,-0.084,-2.84,90.0,95.0,normal,D1
753,162.87,96.4,40.57053,-3.522013,-0.068,-0.024,0.01,0.01,-1.529,-0.084,-2.842,90.0,95.0,normal,D1
754,163.89,96.2,40.57037,-3.521772,-0.0409999999999999,-0.039,0.002,0.009,-1.531,-0.094,-2.844,90.0,95.0,normal,D1
755,164.9,95.9,40.57021,-3.5215370000000004,-0.043,-0.008,-0.023,-0.023,-1.523,-0.095,-2.846,90.0,95.0,normal,D1
756,165.86,95.3,40.570049,-3.5213019999999995,-0.055,-0.036,0.001,0.001,-1.526,-0.081,-2.8480000000000003,90.0,95.0,normal,D1
757,166.89,94.4,40.569874,-3.521088,0.039,0.034,0.017,0.02,-1.5319999999999998,-0.095,-2.8560000000000003,90.0,95.0,normal,D1
758,167.89,94.1,40.569706,-3.520875,-0.062,-0.013,0.002,0.011,-1.534,-0.084,-2.859,90.0,95.0,normal,D1
759,168.9,94.2,40.569538,-3.520675,-0.011,-0.032,0.005,0.006,-1.534,-0.07,-2.859,90.0,95.0,normal,D1
760,169.87,95.0,40.569366,-3.520471,-0.026,0.033,-0.005,-0.003,-1.5419999999999998,-0.061,-2.858,90.0,95.0,normal,D1
761,170.87,94.2,40.569199,-3.520262,-0.003,-0.019,0.025,0.019,-1.551,-0.0559999999999999,-2.857,90.0,95.0,normal,D1
762,171.87,94.6,40.569027,-3.5200660000000004,-0.0139999999999999,0.004,0.0069999999999999,0.003,-1.557,-0.052,-2.855,90.0,94.6,normal,D1
763,172.86,96.0,40.56884,-3.519874,-0.023,-0.013,-0.02,-0.013,-1.5659999999999998,-0.059,-2.8560000000000003,90.0,94.6,normal,D1
764,173.86,96.2,40.568645,-3.519682,0.017,0.022,0.002,0.0069999999999999,-1.5619999999999998,-0.048,-2.859,90.0,96.2,normal,D1
765,174.9,97.3,40.568462,-3.51951,0.019,-0.013,0.006,0.006,-1.561,-0.06,-2.859,90.0,96.2,normal,D1
766,175.89,98.3,40.568256,-3.519337,-0.0579999999999999,0.002,-0.0069999999999999,0.009,-1.565,-0.066,-2.86,90.0,98.3,normal,D1
767,176.89,98.5,40.568058,-3.519149,-0.023,0.044,0.018,-0.003,-1.561,-0.068,-2.863,90.0,98.3,normal,D1
768,177.87,99.7,40.56786,-3.518965,-0.102,0.055,-0.045,-0.051,-1.5590000000000002,-0.077,-2.87,90.0,98.5,normal,D1
769,178.94,99.8,40.567642,-3.5187980000000003,0.044,0.035,-0.02,-0.01,-1.54,-0.051,-2.875,90.0,98.5,normal,D1
770,179.87,100.2,40.567429,-3.518643,-0.023,0.043,0.005,-0.006,-1.541,-0.044,-2.879,90.0,98.5,normal,D1
771,180.88,98.1,40.567207,-3.5184940000000005,-0.07,-0.0279999999999999,-0.009,-0.01,-1.543,-0.033,-2.873,90.0,98.5,normal,D1
772,181.86,97.5,40.566994,-3.51834,-0.0069999999999999,0.017,0.005,0.017,-1.561,-0.049,-2.869,90.0,98.5,normal,D1
773,182.86,98.5,40.566772,-3.518192,-0.031,-0.073,-0.005,-0.002,-1.568,-0.05,-2.8680000000000003,90.0,95.4,normal,D1
774,183.88,99.1,40.566536,-3.518067,0.006,-0.015,-0.017,-0.035,-1.55,-0.05,-2.867,90.0,95.4,normal,D1
775,184.87,97.3,40.566307,-3.517945,-0.046,-0.003,-0.022,-0.0409999999999999,-1.5419999999999998,-0.061,-2.87,90.0,95.4,normal,D1
776,185.9,95.4,40.566082,-3.517825,-0.141,0.019,0.002,-0.004,-1.541,-0.0559999999999999,-2.869,90.0,95.4,normal,D1
777,186.87,94.5,40.565868,-3.5177110000000003,-0.031,-0.009,0.026,0.027,-1.545,-0.048,-2.875,90.0,95.4,normal,D1
778,187.87,94.3,40.565639,-3.517605,-0.052,0.055,-0.001,0.004,-1.556,-0.049,-2.884,90.0,94.3,normal,D1
779,188.9,94.2,40.565411,-3.5175019999999995,-0.074,-0.06,-0.005,-0.001,-1.569,-0.104,-2.91,90.0,94.3,normal,D1
780,189.86,94.0,40.565166,-3.5174260000000004,0.048,-0.071,-0.032,-0.036,-1.5730000000000002,-0.102,-2.914,90.0,94.0,normal,D1
781,190.94,93.1,40.564926,-3.51735,-0.025,-0.037,0.008,-0.001,-1.567,-0.055,-2.908,90.0,94.0,normal,D1
782,191.89,92.4,40.564693,-3.517294,-0.01,-0.04,0.011,0.012,-1.574,-0.024,-2.8960000000000004,90.0,92.4,normal,D1
783,192.94,92.8,40.564465000000006,-3.517233,-0.0409999999999999,0.03,-0.012,0.002,-1.5759999999999998,-0.03,-2.884,90.0,92.4,normal,D1
784,193.89,92.9,40.564236,-3.517175,-0.03,0.0289999999999999,-0.0139999999999999,0.003,-1.582,-0.046,-2.882,90.0,92.9,normal,D1
785,194.93,92.6,40.563999,-3.517119,0.0069999999999999,-0.008,0.002,0.006,-1.586,-0.045,-2.879,90.0,92.9,normal,D1
786,195.88,92.7,40.563766,-3.517066,0.002,-0.016,0.008,0.0069999999999999,-1.589,-0.052,-2.878,90.0,92.7,normal,D1
787,196.91,92.3,40.563538,-3.5170160000000004,0.03,0.025,0.01,0.018,-1.588,-0.047,-2.883,90.0,92.7,normal,D1
788,197.94,92.4,40.563301,-3.516979,-0.011,-0.048,0.009,0.009,-1.587,-0.0559999999999999,-2.88,90.0,92.7,normal,D1
789,198.89,92.8,40.563076,-3.51695,0.012,-0.019,0.005,0.006,-1.587,-0.037,-2.865,90.0,92.7,normal,D1
790,199.91,93.0,40.562847,-3.5169120000000005,-0.015,-0.034,0.022,0.016,-1.587,-0.039,-2.8510000000000004,90.0,93.6,normal,D1
791,200.91,93.6,40.562622,-3.5168730000000004,0.008,-0.025,0.01,0.0139999999999999,-1.5930000000000002,-0.013,-2.827,90.0,93.6,normal,D1
792,201.88,93.6,40.562393,-3.51684,-0.033,-0.022,-0.0069999999999999,0.004,-1.606,-0.024,-2.809,90.0,93.6,normal,D1
793,202.94,94.7,40.56216,-3.516808,0.0069999999999999,-0.0289999999999999,-0.006,-0.001,-1.604,-0.027,-2.783,100.0,94.7,normal,D1
794,203.91,95.1,40.56192,-3.516777,0.09,-0.042,-0.009,-0.008,-1.6030000000000002,-0.025,-2.735,100.0,94.7,normal,D1
795,204.89,95.7,40.561691,-3.516747,-0.0279999999999999,-0.098,-0.042,0.001,-1.5930000000000002,-0.024,-2.692,100.0,94.7,normal,D1
796,205.9,97.2,40.561440000000005,-3.516693,0.006,-0.048,-0.0,0.004,-1.594,0.031,-2.634,100.0,96.8,normal,D1
797,206.89,96.8,40.561203000000006,-3.516627,0.003,0.0069999999999999,-0.0069999999999999,0.0,-1.594,0.05,-2.5810000000000004,100.0,96.8,normal,D1
798,207.86,97.2,40.560963,-3.516544,-0.01,-0.057,-0.025,-0.013,-1.596,0.0559999999999999,-2.527,100.0,96.8,normal,D1
799,208.88,97.3,40.560734,-3.516433,-0.004,-0.039,0.0069999999999999,0.003,-1.589,0.046,-2.48,90.0,97.3,normal,D1
800,209.95,96.9,40.560505,-3.516315,-0.022,-0.075,-0.002,0.0,-1.587,0.049,-2.431,90.0,97.3,normal,D1
801,210.92,97.3,40.56028,-3.516204,-0.099,-0.017,-0.018,-0.012,-1.582,0.049,-2.394,90.0,97.3,normal,D1
802,211.89,97.0,40.560055,-3.51608,-0.032,-0.011,-0.011,-0.01,-1.582,0.057,-2.353,90.0,97.3,normal,D1
803,212.88,96.7,40.559841,-3.515935,-0.01,0.013,-0.01,-0.011,-1.585,0.05,-2.316,90.0,97.3,normal,D1
804,213.86,96.6,40.559628,-3.51577,-0.024,-0.005,-0.047,-0.055,-1.5590000000000002,0.057,-2.283,90.0,97.3,normal,D1
805,214.87,95.5,40.559422,-3.5156120000000004,0.021,0.025,0.015,0.02,-1.558,0.052,-2.252,90.0,97.3,normal,D1
806,215.87,94.5,40.559216,-3.515442,-0.043,0.03,-0.0069999999999999,-0.001,-1.574,0.059,-2.2230000000000003,90.0,97.3,normal,D1
807,216.87,94.1,40.559029,-3.515255,-0.062,0.036,-0.008,-0.005,-1.58,0.047,-2.198,90.0,97.3,normal,D1
808,217.87,93.1,40.558838,-3.5150690000000004,-0.042,-0.013,0.019,0.0069999999999999,-1.586,0.055,-2.171,90.0,97.3,normal,D1
809,218.87,94.3,40.558655,-3.514864,-0.016,-0.003,-0.003,-0.0069999999999999,-1.587,0.05,-2.145,100.0,90.8,normal,D1
810,219.87,94.1,40.558479,-3.514663,0.011,0.026,-0.001,-0.005,-1.585,0.054,-2.128,100.0,90.8,normal,D1
811,220.87,93.6,40.558315,-3.514454,-0.0289999999999999,0.073,-0.063,-0.068,-1.58,0.05,-2.112,100.0,90.8,normal,D1
812,221.89,93.1,40.558132,-3.514247,-0.035,0.002,0.011,0.005,-1.584,0.0559999999999999,-2.095,100.0,90.8,normal,D1
813,222.87,90.9,40.557987,-3.514021,0.015,-0.0,0.001,0.015,-1.579,0.043,-2.086,100.0,90.8,normal,D1
814,223.93,90.8,40.557854,-3.513788,-0.033,-0.004,0.02,0.004,-1.588,0.052,-2.072,100.0,90.8,normal,D1
815,224.91,90.4,40.55772,-3.5135400000000003,-0.053,-0.035,0.0,-0.006,-1.5830000000000002,0.034,-2.065,100.0,90.8,normal,D1
816,225.87,89.9,40.557583,-3.513292,-0.042,-0.054,0.0069999999999999,0.006,-1.582,0.038,-2.0540000000000003,100.0,90.8,normal,D1
817,226.86,89.1,40.557468,-3.513053,-0.013,0.0139999999999999,0.005,0.005,-1.584,0.063,-2.044,100.0,90.8,normal,D1
818,227.86,88.8,40.557362,-3.512806,-0.021,0.006,0.0,0.004,-1.581,0.044,-2.043,100.0,90.8,normal,D1
819,228.96,88.6,40.557262,-3.512547,-0.003,0.019,0.032,0.018,-1.58,0.045,-2.035,100.0,90.8,normal,D1
820,229.88,88.3,40.557163,-3.512287,0.018,0.02,0.01,0.011,-1.5830000000000002,0.042,-2.033,100.0,90.8,normal,D1
821,230.86,88.0,40.557079,-3.512024,0.012,0.035,0.013,0.0139999999999999,-1.591,0.054,-2.027,90.0,89.8,normal,D1
822,231.86,88.3,40.556999,-3.51174,-0.023,0.013,0.009,0.01,-1.594,0.049,-2.022,90.0,89.8,normal,D1
823,232.86,88.1,40.556938,-3.511468,-0.006,-0.025,0.017,0.021,-1.59,0.039,-2.016,90.0,89.8,normal,D1
824,233.86,88.3,40.556877,-3.511188,-0.037,-0.032,0.005,0.011,-1.605,0.043,-2.008,90.0,89.8,normal,D1
825,234.88,88.9,40.55682,-3.510907,0.02,-0.024,0.013,0.018,-1.608,0.049,-1.999,90.0,89.8,normal,D1
826,235.9,89.8,40.556774,-3.5106040000000003,-0.011,-0.017,-0.011,-0.004,-1.6130000000000002,0.064,-1.977,90.0,89.8,normal,D1
827,236.86,90.0,40.556740000000005,-3.510303,-0.026,-0.012,-0.0069999999999999,0.0069999999999999,-1.615,0.067,-1.955,90.0,89.8,normal,D1
828,237.87,90.7,40.556721,-3.510009,-0.049,0.087,-0.003,-0.001,-1.615,0.052,-1.954,90.0,89.8,normal,D1
829,238.87,91.4,40.556705,-3.509719,0.059,0.027,-0.0279999999999999,0.003,-1.618,0.037,-1.963,90.0,89.8,normal,D1
830,239.9,92.1,40.556698,-3.509427,-0.012,0.011,-0.009,-0.008,-1.615,0.031,-1.966,90.0,89.8,normal,D1
831,240.93,93.0,40.556694,-3.509113,-0.042,0.001,-0.005,-0.0069999999999999,-1.612,0.024,-1.975,90.0,89.8,normal,D1
832,241.92,93.1,40.556698,-3.508806,-0.037,-0.004,-0.0,-0.006,-1.609,0.033,-1.993,90.0,89.8,normal,D1
833,242.86,93.7,40.556709000000005,-3.508495,-0.0289999999999999,0.083,-0.001,-0.006,-1.607,0.045,-2.006,90.0,89.8,normal,D1
834,243.86,94.2,40.556721,-3.5081830000000003,-0.015,0.0279999999999999,0.003,0.003,-1.606,-0.002,-2.0340000000000003,90.0,89.8,normal,D1
835,244.9,93.9,40.556736,-3.507876,-0.057,0.03,-0.004,-0.005,-1.604,-0.011,-2.069,90.0,89.8,normal,D1
836,245.88,94.4,40.556744,-3.507575,-0.023,0.046,-0.0,-0.001,-1.605,-0.045,-2.12,90.0,89.8,normal,D1
837,246.94,94.4,40.556747,-3.5072730000000005,0.005,0.06,0.002,0.002,-1.608,-0.057,-2.175,90.0,89.8,normal,D1
838,247.89,94.5,40.556740000000005,-3.506959,-0.012,0.016,0.005,0.006,-1.616,-0.068,-2.238,90.0,89.8,normal,D1
839,248.88,95.3,40.556725,-3.506652,-0.01,0.033,0.024,0.009,-1.63,-0.111,-2.307,90.0,89.8,normal,D1
840,249.86,96.0,40.556705,-3.506335,0.008,-0.024,-0.015,-0.01,-1.634,-0.11,-2.359,90.0,89.8,normal,D1
841,250.89,96.7,40.556675,-3.506024,0.006,-0.0,0.002,-0.003,-1.6269999999999998,-0.071,-2.403,90.0,89.8,normal,D1
842,251.87,97.1,40.556625,-3.505706,-0.04,0.006,-0.011,-0.008,-1.626,-0.085,-2.4530000000000003,90.0,89.8,normal,D1
843,252.89,97.8,40.556572,-3.505389,0.005,-0.075,-0.006,-0.002,-1.628,-0.084,-2.495,90.0,89.8,normal,D1
844,253.89,98.1,40.556519,-3.5050790000000003,0.047,-0.003,-0.03,-0.019,-1.628,-0.083,-2.527,90.0,89.8,normal,D1
845,254.93,98.4,40.55645,-3.504764,-0.022,0.013,-0.01,-0.005,-1.622,-0.083,-2.559,90.0,97.3,normal,D1
846,255.9,98.9,40.55637,-3.50445,0.017,0.002,-0.036,-0.045,-1.586,-0.092,-2.592,90.0,97.3,normal,D1
847,256.89,97.3,40.556293,-3.504146,-0.022,-0.001,-0.004,0.009,-1.5930000000000002,-0.091,-2.622,90.0,97.3,normal,D1
848,257.89,96.6,40.556213,-3.50386,-0.04,-0.04,-0.002,-0.002,-1.605,-0.104,-2.6630000000000003,90.0,97.3,normal,D1
849,258.91,96.2,40.556126,-3.503578,0.0069999999999999,-0.036,0.0139999999999999,-0.003,-1.611,-0.095,-2.6910000000000003,90.0,97.3,normal,D1
850,259.89,96.1,40.556026,-3.503302,0.004,0.004,0.017,-0.001,-1.617,-0.093,-2.716,90.0,97.3,normal,D1
851,260.89,96.0,40.555916,-3.503027,0.062,-0.031,0.015,0.002,-1.61,-0.076,-2.736,90.0,97.3,normal,D1
852,261.89,95.9,40.555801,-3.502761,-0.049,0.01,-0.013,-0.011,-1.62,-0.105,-2.763,90.0,97.3,normal,D1
853,262.95,96.4,40.555672,-3.5024940000000004,-0.054,-0.085,-0.022,-0.0139999999999999,-1.62,-0.106,-2.776,90.0,97.3,normal,D1
854,263.88,97.0,40.555534,-3.5022269999999995,0.027,-0.12,-0.003,-0.0069999999999999,-1.62,-0.122,-2.76,90.0,97.3,normal,D1
855,264.97,97.2,40.555397,-3.501975,-0.035,-0.131,-0.026,-0.013,-1.615,-0.135,-2.733,90.0,97.3,normal,D1
856,265.9,96.7,40.555256,-3.5017,-0.017,-0.0409999999999999,-0.019,-0.0139999999999999,-1.605,-0.064,-2.709,90.0,97.3,normal,D1
857,266.86,96.6,40.555115,-3.501429,-0.011,-0.106,0.004,-0.006,-1.602,-0.077,-2.678,90.0,97.3,normal,D1
858,267.89,96.5,40.554985,-3.5011650000000003,-0.0819999999999999,-0.129,-0.002,-0.009,-1.594,-0.001,-2.622,90.0,97.3,normal,D1
859,268.9,97.3,40.554871,-3.500892,-0.03,-0.1169999999999999,0.004,0.001,-1.589,0.095,-2.529,90.0,97.3,normal,D1
860,269.86,97.1,40.554756,-3.500609,-0.002,-0.057,0.009,0.0069999999999999,-1.597,0.148,-2.421,90.0,97.3,normal,D1
861,270.88,97.3,40.554672,-3.500314,-0.012,0.124,-0.002,-0.0,-1.605,0.12,-2.3480000000000003,90.0,97.3,normal,D1
862,271.88,98.2,40.5546,-3.500013,-0.031,0.1169999999999999,-0.012,-0.024,-1.602,0.073,-2.303,90.0,97.3,normal,D1
863,272.94,98.3,40.554531,-3.4996970000000003,0.061,0.1169999999999999,0.006,-0.0069999999999999,-1.59,0.019,-2.296,90.0,97.3,normal,D1
864,273.88,98.5,40.554474,-3.49939,0.0289999999999999,0.065,-0.03,-0.01,-1.539,0.0,-2.29,90.0,97.3,normal,D1
865,274.92,97.5,40.554413,-3.49908,0.047,-0.046,0.026,0.027,-1.557,0.01,-2.252,90.0,97.3,normal,D1
866,275.88,97.8,40.554356,-3.4987660000000003,-0.009,-0.022,-0.019,0.005,-1.574,0.037,-2.192,90.0,97.3,normal,D1
867,276.88,98.5,40.554302,-3.49844,-0.08,0.02,-0.0279999999999999,-0.02,-1.569,0.046,-2.139,90.0,97.3,normal,D1
868,277.89,99.2,40.554268,-3.498127,0.026,-0.03,0.008,-0.006,-1.569,0.047,-2.094,90.0,97.3,normal,D1
869,278.88,99.3,40.55423,-3.497792,-0.0069999999999999,-0.037,-0.004,0.015,-1.578,0.061,-2.042,90.0,97.3,normal,D1
870,279.88,100.6,40.554211,-3.497475,-0.033,-0.024,-0.012,-0.0,-1.59,0.0559999999999999,-1.982,90.0,97.3,normal,D1
